FECHA (YYMMDD);HORA (HHMM);;
200915;1500;233,986;
200915;1600;210,234;
200915;1700;205,459;
200915;1800;231,749;
200915;1900;208,039;
200915;2000;218,844;
200915;2100;217,18;
200915;2200;201,565;
200915;2300;60,3732;
200916;0000;195,655;
200916;0100;217,237;
200916;0200;204,162;
200916;0300;190,835;
200916;0400;202,826;
200916;0500;161,448;
200916;0600;232,02;
200916;0700;217,431;
200916;0800;205,238;
200916;0900;166,202;
200916;1000;174,923;
200916;1100;159,72;
200916;1200;133,135;
200916;1300;149,403;
200916;1400;150,766;
200916;1500;165,119;
200916;1600;159,231;
200916;1700;141,826;
200916;1800;151,96;
200916;1900;209,61;
200916;2000;231,706;
200916;2100;245,533;
200916;2200;117,696;
200916;2300;157,787;
200917;0000;163,363;
200917;0100;238,079;
200917;0200;165,62;
200917;0300;51,3881;
200917;0400;141,165;
200917;0500;240,161;
200917;0600;274,367;
200917;0700;171,461;
200917;0800;158,855;
200917;0900;160,889;
200917;1000;150,758;
200917;1100;172,038;
200917;1200;149,462;
200917;1300;164,734;
200917;1400;140,21;
200917;1500;134,185;
200917;1600;141,211;
200917;1700;131,854;
200917;1800;139,087;
200917;1900;147,866;
200917;2000;175,382;
200917;2100;210,525;
200917;2200;180,103;
200917;2300;139,663;
200918;0000;108,605;
200918;0100;105,85;
200918;0200;145,753;
200918;0300;162,178;
200918;0400;124,558;
200918;0500;107,799;
200918;0600;140,885;
200918;0700;155,996;
200918;0800;158,941;
200918;0900;146,977;
200918;1000;144,019;
200918;1100;151,262;
200918;1200;146,454;
200918;1300;148,539;
200918;1400;161,669;
200918;1500;170,223;
200918;1600;168,303;
200918;1700;163,679;
200918;1800;172,076;
200918;1900;177,436;
200918;2000;175,226;
200918;2100;174,378;
200918;2200;179,863;
200918;2300;179,301;
200919;0000;175,691;
200919;0100;178,745;
200919;0200;168,097;
200919;0300;167,779;
200919;0400;164,755;
200919;0500;150,073;
200919;0600;110,817;
200919;0700;137,408;
200919;0800;130,738;
200919;0900;130,936;
200919;1000;146,397;
200919;1100;134,323;
200919;1200;143,296;
200919;1300;152,303;
200919;1400;148,281;
200919;1500;151,567;
200919;1600;170,102;
200919;1700;172,654;
200919;1800;185,164;
200919;1900;173,701;
200919;2000;187,631;
200919;2100;190,999;
200919;2200;172,732;
200919;2300;166,183;
200920;0000;122,367;
200920;0100;0,889562;
200920;0200;334,244;
200920;0300;339,471;
200920;0400;9,70956;
200920;0500;338,342;
200920;0600;332,348;
200920;0700;355,582;
200920;0800;100,753;
200920;0900;129,793;
200920;1000;168,685;
200920;1100;139,689;
200920;1200;174,2;
200920;1300;159,244;
200920;1400;100,148;
200920;1500;100,228;
200920;1600;79,4156;
200920;1700;97,767;
200920;1800;216,061;
200920;1900;194,911;
200920;2000;185,77;
200920;2100;182,102;
200920;2200;142,502;
200920;2300;95,2483;
200921;0000;49,377;
200921;0100;121,494;
200921;0200;143,957;
200921;0300;17,0574;
200921;0400;301,432;
200921;0500;97,7007;
200921;0600;62,5671;
200921;0700;105,757;
200921;0800;97,5522;
200921;0900;158,375;
200921;1000;305,505;
200921;1100;153,553;
200921;1200;175,914;
200921;1300;181,625;
200921;1400;179,786;
200921;1500;167,221;
200921;1600;148,318;
200921;1700;122,41;
200921;1800;119,481;
200921;1900;214,564;
200921;2000;193,636;
200921;2100;198,481;
200921;2200;160,553;
200921;2300;123,415;
200922;0000;115,718;
200922;0100;259,094;
200922;0200;214,204;
200922;0300;334,7;
200922;0400;145,036;
200922;0500;138,389;
200922;0600;151,958;
200922;0700;128,961;
200922;0800;136,662;
200922;0900;140,889;
200922;1000;154,026;
200922;1100;158,195;
200922;1200;169,456;
200922;1300;135,177;
200922;1400;139,231;
200922;1500;143,827;
200922;1600;147,314;
200922;1700;147,836;
200922;1800;195,199;
200922;1900;243,505;
200922;2000;231,823;
200922;2100;225,539;
200922;2200;221,464;
200922;2300;205,243;
200923;0000;196,623;
200923;0100;140,632;
200923;0200;145,081;
200923;0300;127,116;
200923;0400;113,38;
200923;0500;108,891;
200923;0600;149,447;
200923;0700;131,098;
200923;0800;127,393;
200923;0900;131,068;
200923;1000;148,491;
200923;1100;150,561;
200923;1200;157,497;
200923;1300;149,337;
200923;1400;157,619;
200923;1500;160,506;
200923;1600;147,375;
200923;1700;136,602;
200923;1800;295,825;
200923;1900;311,889;
200923;2000;278,571;
200923;2100;303,716;
200923;2200;342,24;
200923;2300;343,721;
200924;0000;345,992;
200924;0100;16,7784;
200924;0200;333,031;
200924;0300;339,057;
200924;0400;349,883;
200924;0500;334,686;
200924;0600;306,226;
200924;0700;321,818;
200924;0800;134,333;
200924;0900;161,643;
200924;1000;183,849;
200924;1100;198,676;
200924;1200;163,3;
200924;1300;184,955;
200924;1400;165,78;
200924;1500;175,607;
200924;1600;246,915;
200924;1700;255,45;
200924;1800;222,113;
200924;1900;245,177;
200924;2000;202,682;
200924;2100;200,489;
200924;2200;340,041;
200924;2300;87,8706;
200925;0000;254,251;
200925;0100;104,386;
200925;0200;275,901;
200925;0300;289,647;
200925;0400;308,719;
200925;0500;299,675;
200925;0600;304,432;
200925;0700;276,369;
200925;0800;270,302;
200925;0900;272,256;
200925;1000;277,731;
200925;1100;282,903;
200925;1200;276,164;
200925;1300;291,259;
200925;1400;279,086;
200925;1500;328,89;
200925;1600;312,943;
200925;1700;334,203;
200925;1800;261,154;
200925;1900;272,866;
200925;2000;258,114;
200925;2100;241,369;
200925;2200;200,666;
200925;2300;241,803;
200926;0000;261,277;
200926;0100;221,916;
200926;0200;224,039;
200926;0300;151,824;
200926;0400;205,373;
200926;0500;203,466;
200926;0600;186,54;
200926;0700;128,634;
200926;0800;175,887;
200926;0900;154,371;
200926;1000;192,165;
200926;1100;242,674;
200926;1200;234,835;
200926;1300;248,755;
200926;1400;231,226;
200926;1500;148,43;
200926;1600;170,951;
200926;1700;182,179;
200926;1800;173,425;
200926;1900;182,717;
200926;2000;188,114;
200926;2100;197,686;
200926;2200;198,81;
200926;2300;177,806;
200927;0000;130,174;
200927;0100;123,553;
200927;0200;97,7032;
200927;0300;321,028;
200927;0400;243,393;
200927;0500;334,923;
200927;0600;320,62;
200927;0700;2,99493;
200927;0800;103,45;
200927;0900;128,792;
200927;1000;125,426;
200927;1100;141,308;
200927;1200;139,863;
200927;1300;153,705;
200927;1400;166,99;
200927;1500;157,235;
200927;1600;140,858;
200927;1700;154,327;
200927;1800;149,193;
200927;1900;202,457;
200927;2000;219,938;
200927;2100;117,432;
200927;2200;114,6;
200927;2300;218,435;
200928;0000;208,041;
200928;0100;108,91;
200928;0200;279,332;
200928;0300;286,697;
200928;0400;340,032;
200928;0500;346,313;
200928;0600;295,458;
200928;0700;136,021;
200928;0800;139,948;
200928;0900;145,621;
200928;1000;150,442;
200928;1100;160,006;
200928;1200;147,712;
200928;1300;151,836;
200928;1400;170,795;
200928;1500;155,839;
200928;1600;139,95;
200928;1700;123,722;
200928;1800;201,933;
200928;1900;196,437;
200928;2000;179,752;
200928;2100;221,954;
200928;2200;130,995;
200928;2300;276,96;
200929;0000;262,32;
200929;0100;283,47;
200929;0200;335,726;
200929;0300;344,989;
200929;0400;344,834;
200929;0500;340,265;
200929;0600;350,256;
200929;0700;358,398;
200929;0800;347,697;
200929;0900;337,545;
200929;1000;324,045;
200929;1100;319,088;
200929;1200;309,459;
200929;1300;311,798;
200929;1400;325,063;
200929;1500;304,452;
200929;1600;309,685;
200929;1700;302,028;
200929;1800;290,54;
200929;1900;295,109;
200929;2000;296,454;
200929;2100;310,436;
200929;2200;321,316;
200929;2300;304,189;
200930;0000;277,777;
200930;0100;317,667;
200930;0200;309,947;
200930;0300;214,654;
200930;0400;351,255;
200930;0500;233,714;
200930;0600;109,665;
200930;0700;119,359;
200930;0800;166,066;
200930;0900;157,372;
200930;1000;136,278;
200930;1100;123,191;
200930;1200;149,327;
200930;1300;166,2;
200930;1400;170,61;
200930;1500;41,3573;
200930;1600;45,6068;
200930;1700;73,111;
200930;1800;38,01;
200930;1900;226,042;
200930;2000;203,14;
200930;2100;202,248;
200930;2200;183,096;
200930;2300;180,658;
201001;0000;185,264;
201001;0100;181,273;
201001;0200;160,208;
201001;0300;79,2778;
201001;0400;125,162;
201001;0500;129,581;
201001;0600;121,852;
201001;0700;111,015;
201001;0800;124,025;
201001;0900;158,797;
201001;1000;152,343;
201001;1100;134,358;
201001;1200;128,093;
201001;1300;138,759;
201001;1400;167,983;
201001;1500;157,76;
201001;1600;155,877;
201001;1700;144,348;
201001;1800;131,39;
201001;1900;137,247;
201001;2000;227,861;
201001;2100;207,412;
201001;2200;194,593;
201001;2300;144,795;
201002;0000;139,693;
201002;0100;28,8601;
201002;0200;359,229;
201002;0300;1,34079;
201002;0400;348,393;
201002;0500;327,829;
201002;0600;323,118;
201002;0700;333,907;
201002;0800;136,948;
201002;0900;180,312;
201002;1000;184,178;
201002;1100;166,826;
201002;1200;168,672;
201002;1300;158,229;
201002;1400;167,152;
201002;1500;339,895;
201002;1600;214,402;
201002;1700;197,649;
201002;1800;223,971;
201002;1900;219,655;
201002;2000;217,074;
201002;2100;207,954;
201002;2200;214,837;
201002;2300;99,5312;
201003;0000;215,396;
201003;0100;21,0627;
201003;0200;331,966;
201003;0300;276,215;
201003;0400;246,198;
201003;0500;349,524;
201003;0600;337,447;
201003;0700;348,779;
201003;0800;319,884;
201003;0900;329,972;
201003;1000;326,4;
201003;1100;146,808;
201003;1200;130,42;
201003;1300;239,64;
201003;1400;209,213;
201003;1500;257,502;
201003;1600;233,445;
201003;1700;219,047;
201003;1800;224,63;
201003;1900;217,362;
201003;2000;222,407;
201003;2100;228,007;
201003;2200;195,569;
201003;2300;214,664;
201004;0000;214,186;
201004;0100;205,373;
201004;0200;195,833;
201004;0300;96,1243;
201004;0400;32,3133;
201004;0500;333,884;
201004;0600;90,0225;
201004;0700;312,889;
201004;0800;113,244;
201004;0900;137,008;
201004;1000;143,203;
201004;1100;152,452;
201004;1200;155,07;
201004;1300;151,365;
201004;1400;155,166;
201004;1500;157,03;
201004;1600;155,292;
201004;1700;157,448;
201004;1800;162,398;
201004;1900;173,506;
201004;2000;173,087;
201004;2100;175,344;
201004;2200;188,937;
201004;2300;187,341;
201005;0000;150,335;
201005;0100;39,4083;
201005;0200;359,31;
201005;0300;1,40335;
201005;0400;333,694;
201005;0500;346,154;
201005;0600;333,575;
201005;0700;79,8707;
201005;0800;115,326;
201005;0900;148,743;
201005;1000;149,393;
201005;1100;216,287;
201005;1200;205,537;
201005;1300;198,498;
201005;1400;155,634;
201005;1500;150,967;
201005;1600;146,814;
201005;1700;126,8;
201005;1800;144,875;
201005;1900;211,055;
201005;2000;217,057;
201005;2100;220,287;
201005;2200;200,652;
201005;2300;195,578;
201006;0000;174,444;
201006;0100;164,989;
201006;0200;162,357;
201006;0300;135,302;
201006;0400;108,871;
201006;0500;129,48;
201006;0600;149,602;
201006;0700;140,591;
201006;0800;139,983;
201006;0900;146,307;
201006;1000;183,123;
201006;1100;163,336;
201006;1200;162,204;
201006;1300;168,646;
201006;1400;168,031;
201006;1500;157,701;
201006;1600;157,607;
201006;1700;148,078;
201006;1800;145,777;
201006;1900;183,924;
201006;2000;194,829;
201006;2100;158,636;
201006;2200;179,335;
201006;2300;165,164;
201007;0000;179,215;
201007;0100;155,262;
201007;0200;165,449;
201007;0300;170,663;
201007;0400;172,729;
201007;0500;162,64;
201007;0600;103,907;
201007;0700;162,677;
201007;0800;164,118;
201007;0900;171,901;
201007;1000;168,345;
201007;1100;178,159;
201007;1200;186,34;
201007;1300;175,528;
201007;1400;163,906;
201007;1500;158,82;
201007;1600;161,013;
201007;1700;157,041;
201007;1800;150,664;
201007;1900;163,072;
201007;2000;209,353;
201007;2100;194,083;
201007;2200;168,865;
201007;2300;155,85;
201008;0000;139,874;
201008;0100;71,1552;
201008;0200;13,0133;
201008;0300;332,335;
201008;0400;8,6212;
201008;0500;279,617;
201008;0600;339,805;
201008;0700;129,4;
201008;0800;138,529;
201008;0900;147,664;
201008;1000;148,035;
201008;1100;151,123;
201008;1200;161,592;
201008;1300;166,496;
201008;1400;154,742;
201008;1500;162,688;
201008;1600;150,429;
201008;1700;149,016;
201008;1800;148,614;
201008;1900;165,156;
201008;2000;176,827;
201008;2100;187,734;
201008;2200;143,765;
201008;2300;142,354;
201009;0000;158,344;
201009;0100;99,4681;
201009;0200;332,946;
201009;0300;160,591;
201009;0400;80,6624;
201009;0500;66,1364;
201009;0600;262,58;
201009;0700;128,737;
201009;0800;122,568;
201009;0900;149,616;
201009;1000;148,715;
201009;1100;154,418;
201009;1200;171,111;
201009;1300;163,086;
201009;1400;154,864;
201009;1500;172,601;
201009;1600;167,267;
201009;1700;158,487;
201009;1800;170,449;
201009;1900;189,71;
201009;2000;188,336;
201009;2100;189,608;
201009;2200;201,618;
201009;2300;194,433;
201010;0000;147,165;
201010;0100;122,258;
201010;0200;128,921;
201010;0300;179,5;
201010;0400;174,104;
201010;0500;174,263;
201010;0600;178,061;
201010;0700;163,422;
201010;0800;165,573;
201010;0900;153,002;
201010;1000;162,786;
201010;1100;173,632;
201010;1200;177,385;
201010;1300;173,129;
201010;1400;165,026;
201010;1500;158,08;
201010;1600;154,448;
201010;1700;155,949;
201010;1800;163,862;
201010;1900;172,557;
201010;2000;174,22;
201010;2100;167,857;
201010;2200;169,521;
201010;2300;177,851;
201011;0000;170,549;
201011;0100;174,212;
201011;0200;173,35;
201011;0300;169,947;
201011;0400;147,052;
201011;0500;151,94;
201011;0600;156,599;
201011;0700;147,881;
201011;0800;136,207;
201011;0900;133,928;
201011;1000;149,282;
201011;1100;154,178;
201011;1200;145,463;
201011;1300;150,389;
201011;1400;159,658;
201011;1500;135,382;
201011;1600;125,914;
201011;1700;137,734;
201011;1800;148,018;
201011;1900;251,015;
201011;2000;202,83;
201011;2100;140,758;
201011;2200;201,04;
201011;2300;180,956;
201012;0000;162,767;
201012;0100;165,525;
201012;0200;161,13;
201012;0300;150,782;
201012;0400;183,702;
201012;0500;31,4207;
201012;0600;122,505;
201012;0700;136,67;
201012;0800;140,203;
201012;0900;166,184;
201012;1000;130,721;
201012;1100;153,618;
201012;1200;170,119;
201012;1300;165,76;
201012;1400;157,534;
201012;1500;151,292;
201012;1600;141,507;
201012;1700;144,691;
201012;1800;163,092;
201012;1900;209,548;
201012;2000;212,233;
201012;2100;214,5;
201012;2200;162,415;
201012;2300;193,707;
201013;0000;167,769;
201013;0100;120,217;
201013;0200;147,755;
201013;0300;171,798;
201013;0400;138,196;
201013;0500;80,6506;
201013;0600;91,5791;
201013;0700;135,102;
201013;0800;134,597;
201013;0900;157,205;
201013;1000;145,469;
201013;1100;197,419;
201013;1200;161,372;
201013;1300;162,673;
201013;1400;148,75;
201013;1500;154,753;
201013;1600;152,168;
201013;1700;165,309;
201013;1800;165,099;
201013;1900;170,29;
201013;2000;175,787;
201013;2100;177,704;
201013;2200;183,849;
201013;2300;186,473;
201014;0000;179,479;
201014;0100;172,118;
201014;0200;181,573;
201014;0300;173,986;
201014;0400;94,5004;
201014;0500;35,1248;
201014;0600;184,108;
201014;0700;125,391;
201014;0800;20,986;
201014;0900;337,239;
201014;1000;359,242;
201014;1100;343,392;
201014;1200;353,535;
201014;1300;343,202;
201014;1400;292,77;
201014;1500;316,486;
201014;1600;310,929;
201014;1700;320,99;
201014;1800;284,354;
201014;1900;286,7;
201014;2000;175,454;
201014;2100;212,463;
201014;2200;123,097;
201014;2300;207,871;
201015;0000;115,009;
201015;0100;176,82;
201015;0200;307,764;
201015;0300;324,587;
201015;0400;317,729;
201015;0500;126,592;
201015;0600;105,469;
201015;0700;71,1499;
201015;0800;160,574;
201015;0900;195,982;
201015;1000;155,037;
201015;1100;191,493;
201015;1200;103,297;
201015;1300;120,888;
201015;1400;147,972;
201015;1500;190,487;
201015;1600;140,495;
201015;1700;114,119;
201015;1800;114,362;
201015;1900;214,327;
201015;2000;201,925;
201015;2100;190,965;
201015;2200;189,001;
201015;2300;161,099;
201016;0000;201,238;
201016;0100;334,081;
201016;0200;167,577;
201016;0300;114,248;
201016;0400;109,442;
201016;0500;325,492;
201016;0600;333,827;
201016;0700;300,049;
201016;0800;320,064;
201016;0900;322,558;
201016;1000;319,76;
201016;1100;328,649;
201016;1200;299,193;
201016;1300;335,451;
201016;1400;334,898;
201016;1500;274,439;
201016;1600;237,284;
201016;1700;221,081;
201016;1800;202,073;
201016;1900;199,472;
201016;2000;213,918;
201016;2100;211,831;
201016;2200;192,236;
201016;2300;196,318;
201017;0000;185,906;
201017;0100;215,262;
201017;0200;205,89;
201017;0300;169,84;
201017;0400;88,0186;
201017;0500;155,071;
201017;0600;167,873;
201017;0700;127,294;
201017;0800;160,852;
201017;0900;167,308;
201017;1000;342,836;
201017;1100;211,694;
201017;1200;196,531;
201017;1300;131,103;
201017;1400;128,091;
201017;1500;236,345;
201017;1600;251,316;
201017;1700;214,673;
201017;1800;211,854;
201017;1900;210,334;
201017;2000;209,802;
201017;2100;217,342;
201017;2200;181,849;
201017;2300;151,022;
201018;0000;165,152;
201018;0100;180,048;
201018;0200;159,382;
201018;0300;167,425;
201018;0400;140,716;
201018;0500;120,815;
201018;0600;142,909;
201018;0700;143,999;
201018;0800;160,586;
201018;0900;141,859;
201018;1000;148,55;
201018;1100;133,598;
201018;1200;145,496;
201018;1300;191,426;
201018;1400;139,565;
201018;1500;164,733;
201018;1600;127,342;
201018;1700;180,388;
201018;1800;211,282;
201018;1900;213,898;
201018;2000;208,488;
201018;2100;196,816;
201018;2200;191,221;
201018;2300;190,981;
201019;0000;196,856;
201019;0100;191,201;
201019;0200;165,142;
201019;0300;159,78;
201019;0400;149,863;
201019;0500;130,44;
201019;0600;136,344;
201019;0700;165,141;
201019;0800;156,156;
201019;0900;152,264;
201019;1000;139,022;
201019;1100;137,498;
201019;1200;147,964;
201019;1300;169,552;
201019;1400;147,601;
201019;1500;142,709;
201019;1600;159,725;
201019;1700;162,617;
201019;1800;156,796;
201019;1900;171,375;
201019;2000;206,424;
201019;2100;211,415;
201019;2200;194,779;
201019;2300;77,9382;
201020;0000;173,408;
201020;0100;222,681;
201020;0200;196,558;
201020;0300;146,831;
201020;0400;198,42;
201020;0500;182,5;
201020;0600;138,801;
201020;0700;138,015;
201020;0800;146,865;
201020;0900;147,024;
201020;1000;162,733;
201020;1100;177,934;
201020;1200;158,693;
201020;1300;159,722;
201020;1400;152,793;
201020;1500;143,483;
201020;1600;135,691;
201020;1700;143,796;
201020;1800;138,432;
201020;1900;174,77;
201020;2000;202,717;
201020;2100;191,027;
201020;2200;149,308;
201020;2300;161,068;
201021;0000;234,043;
201021;0100;348,122;
201021;0200;73,0809;
201021;0300;0,670343;
201021;0400;281,024;
201021;0500;62,747;
201021;0600;25,1474;
201021;0700;133,178;
201021;0800;147,997;
201021;0900;154,978;
201021;1000;129,79;
201021;1100;157,552;
201021;1200;163,363;
201021;1300;147,797;
201021;1400;145,346;
201021;1500;268,956;
201021;1600;266,841;
201021;1700;253,745;
201021;1800;241,948;
201021;1900;213,661;
201021;2000;225,508;
201021;2100;184,868;
201021;2200;205,026;
201021;2300;193,6;
201022;0000;188,851;
201022;0100;179,451;
201022;0200;174,83;
201022;0300;189,882;
201022;0400;127,322;
201022;0500;54,0861;
201022;0600;345,068;
201022;0700;94,1615;
201022;0800;124,244;
201022;0900;156,446;
201022;1000;170,351;
201022;1100;190,616;
201022;1200;174,433;
201022;1300;161,753;
201022;1400;137,333;
201022;1500;155,189;
201022;1600;147,928;
201022;1700;201,666;
201022;1800;219,685;
201022;1900;217,302;
201022;2000;201,46;
201022;2100;220,227;
201022;2200;199,643;
201022;2300;197,09;
201023;0000;24,7862;
201023;0100;168,519;
201023;0200;184,361;
201023;0300;129,12;
201023;0400;292,457;
201023;0500;333,177;
201023;0600;231,204;
201023;0700;103,882;
201023;0800;157,03;
201023;0900;142,562;
201023;1000;150,377;
201023;1100;189,711;
201023;1200;94,2113;
201023;1300;179,799;
201023;1400;191,064;
201023;1500;209,672;
201023;1600;232,613;
201023;1700;204,97;
201023;1800;201,654;
201023;1900;202,603;
201023;2000;206,661;
201023;2100;208,607;
201023;2200;203,576;
201023;2300;193,958;
201024;0000;173,615;
201024;0100;80,1768;
201024;0200;203,988;
201024;0300;255,903;
201024;0400;90,8877;
201024;0500;214,636;
201024;0600;280,879;
201024;0700;350,237;
201024;0800;193,311;
201024;0900;179,933;
201024;1000;184,296;
201024;1100;188,679;
201024;1200;186,889;
201024;1300;147,145;
201024;1400;149,039;
201024;1500;162,318;
201024;1600;204,363;
201024;1700;194,192;
201024;1800;160,001;
201024;1900;153,313;
201024;2000;156,504;
201024;2100;178,492;
201024;2200;183,699;
201024;2300;196,495;
201025;0000;187,278;
201025;0100;151,304;
201025;0200;168,497;
201025;0300;196,694;
201025;0400;197,594;
201025;0500;164,782;
201025;0600;166,964;
201025;0700;172,169;
201025;0800;167,757;
201025;0900;169,711;
201025;1000;169,211;
201025;1100;147,376;
201025;1200;156,257;
201025;1300;143,819;
201025;1400;145,814;
201025;1500;147,544;
201025;1600;153,417;
201025;1700;133,416;
201025;1800;153,181;
201025;1900;165,939;
201025;2000;236,889;
201025;2100;199,346;
201025;2200;191,764;
201025;2300;151,906;
201026;0000;189,643;
201026;0100;88,6329;
201026;0200;83,6482;
201026;0300;29,1574;
201026;0400;198,106;
201026;0500;44,7545;
201026;0600;149,956;
201026;0700;119,852;
201026;0800;167,993;
201026;0900;179,99;
201026;1000;146,803;
201026;1100;154,655;
201026;1200;158,275;
201026;1300;177,642;
201026;1400;143,866;
201026;1500;166,894;
201026;1600;151,366;
201026;1700;139,449;
201026;1800;201,454;
201026;1900;217,4;
201026;2000;210,922;
201026;2100;210,985;
201026;2200;201,389;
201026;2300;207,135;
201027;0000;207,302;
201027;0100;225,915;
201027;0200;224,111;
201027;0300;218,768;
201027;0400;214,507;
201027;0500;234,221;
201027;0600;234,643;
201027;0700;1,99676;
201027;0800;359,534;
201027;0900;348,298;
201027;1000;3,02197;
201027;1100;310,38;
201027;1200;348,839;
201027;1300;351,498;
201027;1400;16,724;
201027;1500;352,021;
201027;1600;331,706;
201027;1700;350,019;
201027;1800;276,751;
201027;1900;221,95;
201027;2000;221,135;
201027;2100;205,543;
201027;2200;229,267;
201027;2300;208,261;
201028;0000;208,663;
201028;0100;165,557;
201028;0200;323,847;
201028;0300;234,225;
201028;0400;75,0819;
201028;0500;31,1982;
201028;0600;76,4852;
201028;0700;196,519;
201028;0800;160,55;
201028;0900;171,748;
201028;1000;149,163;
201028;1100;151,723;
201028;1200;153,951;
201028;1300;152,347;
201028;1400;169,795;
201028;1500;165,378;
201028;1600;158,649;
201028;1700;163,721;
201028;1800;165,886;
201028;1900;167,15;
201028;2000;174,95;
201028;2100;177,264;
201028;2200;182,887;
201028;2300;179,699;
201029;0000;175,474;
201029;0100;171,68;
201029;0200;177,275;
201029;0300;176,838;
201029;0400;170,383;
201029;0500;171,081;
201029;0600;157,914;
201029;0700;142,125;
201029;0800;137,804;
201029;0900;130,659;
201029;1000;163,967;
201029;1100;161,927;
201029;1200;139,979;
201029;1300;156,614;
201029;1400;175,232;
201029;1500;165,075;
201029;1600;150,291;
201029;1700;133,348;
201029;1800;116,745;
201029;1900;81,449;
201029;2000;217,582;
201029;2100;203,046;
201029;2200;89,8057;
201029;2300;345,891;
201030;0000;10,3516;
201030;0100;342,967;
201030;0200;325,73;
201030;0300;270,288;
201030;0400;341,064;
201030;0500;307,012;
201030;0600;344,118;
201030;0700;12,4902;
201030;0800;148,417;
201030;0900;181,391;
201030;1000;146,509;
201030;1100;157,433;
201030;1200;160,098;
201030;1300;153,716;
201030;1400;142,582;
201030;1500;125,7;
201030;1600;129,774;
201030;1700;121,798;
201030;1800;135,449;
201030;1900;204,639;
201030;2000;202,811;
201030;2100;184,035;
201030;2200;177,166;
201030;2300;303,604;
201031;0000;156,225;
201031;0100;329,639;
201031;0200;330,734;
201031;0300;321,714;
201031;0400;312,659;
201031;0500;285,424;
201031;0600;99,6901;
201031;0700;116,719;
201031;0800;8,85532;
201031;0900;85,5605;
201031;1000;133,41;
201031;1100;165,551;
201031;1200;179,485;
201031;1300;278,779;
201031;1400;267,625;
201031;1500;260,355;
201031;1600;244,853;
201031;1700;240,075;
201031;1800;231,841;
201031;1900;224,715;
201031;2000;214,011;
201031;2100;190,344;
201031;2200;188,23;
201031;2300;176,637;
201101;0000;160,965;
201101;0100;167,214;
201101;0200;191,812;
201101;0300;179,382;
201101;0400;187,802;
201101;0500;311,8;
201101;0600;306,442;
201101;0700;335,75;
201101;0800;343,107;
201101;0900;3,68193;
201101;1000;253,654;
201101;1100;229,409;
201101;1200;211,411;
201101;1300;224,685;
201101;1400;236,06;
201101;1500;237,882;
201101;1600;229,087;
201101;1700;224,568;
201101;1800;214,624;
201101;1900;217,262;
201101;2000;217,628;
201101;2100;193,363;
201101;2200;190,336;
201101;2300;188,872;
201102;0000;184,531;
201102;0100;179,758;
201102;0200;189,657;
201102;0300;184,108;
201102;0400;183,569;
201102;0500;183,474;
201102;0600;191,216;
201102;0700;172,672;
201102;0800;144,922;
201102;0900;164,414;
201102;1000;159,87;
201102;1100;147,357;
201102;1200;143,205;
201102;1300;167,421;
201102;1400;145,913;
201102;1500;126,215;
201102;1600;140,92;
201102;1700;124,985;
201102;1800;199,649;
201102;1900;226,18;
201102;2000;203,783;
201102;2100;208,313;
201102;2200;162,408;
201102;2300;133,212;
201103;0000;168,766;
201103;0100;184,441;
201103;0200;170,106;
201103;0300;341,938;
201103;0400;241,558;
201103;0500;156,53;
201103;0600;206,144;
201103;0700;160,371;
201103;0800;185,247;
201103;0900;115,516;
201103;1000;130,892;
201103;1100;165,205;
201103;1200;161,169;
201103;1300;144,662;
201103;1400;179,118;
201103;1500;143,279;
201103;1600;136,064;
201103;1700;127,535;
201103;1800;127,871;
201103;1900;163,872;
201103;2000;202,913;
201103;2100;203,415;
201103;2200;201,408;
201103;2300;177,03;
201104;0000;148,058;
201104;0100;130,519;
201104;0200;126,901;
201104;0300;133,056;
201104;0400;134,353;
201104;0500;110,68;
201104;0600;143,841;
201104;0700;130,361;
201104;0800;32,6036;
201104;0900;166,285;
201104;1000;157,422;
201104;1100;176,025;
201104;1200;166,382;
201104;1300;141,409;
201104;1400;131,346;
201104;1500;156,658;
201104;1600;156,957;
201104;1700;164,463;
201104;1800;154,831;
201104;1900;172,597;
201104;2000;184,4;
201104;2100;176,377;
201104;2200;176,613;
201104;2300;177,859;
201105;0000;178,948;
201105;0100;178,223;
201105;0200;171,364;
201105;0300;171,684;
201105;0400;172,525;
201105;0500;171,534;
201105;0600;166,383;
201105;0700;164,624;
201105;0800;168,432;
201105;0900;146,011;
201105;1000;153,172;
201105;1100;153,242;
201105;1200;149,856;
201105;1300;164,549;
201105;1400;158,533;
201105;1500;138,351;
201105;1600;140,7;
201105;1700;147,477;
201105;1800;152,438;
201105;1900;174,961;
201105;2000;184,635;
201105;2100;187,567;
201105;2200;180,553;
201105;2300;175,31;
201106;0000;173,169;
201106;0100;175,035;
201106;0200;169,076;
201106;0300;166,913;
201106;0400;167,468;
201106;0500;173,397;
201106;0600;173,783;
201106;0700;153,033;
201106;0800;133,777;
201106;0900;135,852;
201106;1000;132,552;
201106;1100;138,047;
201106;1200;164,455;
201106;1300;173,082;
201106;1400;148,496;
201106;1500;155,345;
201106;1600;126,921;
201106;1700;127,242;
201106;1800;132,446;
201106;1900;130,028;
201106;2000;228,379;
201106;2100;217,256;
201106;2200;170,042;
201106;2300;167,85;
201107;0000;203,743;
201107;0100;190,467;
201107;0200;180,003;
201107;0300;181,269;
201107;0400;171,468;
201107;0500;139,427;
201107;0600;129,354;
