FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210717;2200;3,17;;;
210717;2300;3,87;;;
210718;0000;3,32;;;
210718;0100;2,87;;;
210718;0200;1,99;;;
210718;0300;1,68;;;
210718;0400;1,24;;;
210718;0500;1,13;;;
210718;0600;0,94;;;
210718;0700;0,6;;;
210718;0800;0,7;;;
210718;0900;0,3;;;
210718;1000;0,17;;;
210718;1100;0,17;;;
210718;1200;0,17;;;
210718;1300;0,17;;;
210718;1400;0,21;;;
210718;1500;0,22;;;
210718;1600;0,27;;;
210718;1700;0,84;;;
210718;1800;2,19;;;
210718;1900;4,47;;;
210718;2000;2,63;;;
210718;2100;3,05;;;
210718;2200;2,05;;;
210718;2300;1,56;;;
210719;0000;1,87;;;
210719;0100;1,96;;;
210719;0200;1,51;;;
210719;0300;1,31;;;
210719;0400;1,8;;;
210719;0500;1,71;;;
210719;0600;1,42;;;
210719;0700;1,82;;;
210719;0800;2,28;;;
210719;0900;1,81;;;
210719;1000;0,61;;;
210719;1100;0,36;;;
210719;1200;0,27;;;
210719;1300;0,26;;;
210719;1400;0,24;;;
210719;1500;0,22;;;
210719;1600;0,27;;;
210719;1700;0,59;;;
210719;1800;1,53;;;
210719;1900;3,75;;;
210719;2000;6,86;;;
210719;2100;6,41;;;
210719;2200;2,48;;;
210719;2300;2,38;;;
210720;0000;2,46;;;
210720;0100;1,73;;;
210720;0200;1,87;;;
210720;0300;1,38;;;
210720;0400;1,48;;;
210720;0500;1,6;;;
210720;0600;1,2;;;
210720;0700;1,23;;;
210720;0800;2,11;;;
210720;0900;2,1;;;
210720;1000;0,89;;;
210720;1100;;;;
210720;1200;0,28;;;
210720;1300;0,3;;;
210720;1400;0,31;;;
210720;1500;0,26;;;
210720;1600;0,33;;;
210720;1700;0,66;;;
210720;1800;1,67;;;
210720;1900;3,44;;;
210720;2000;7,35;;;
210720;2100;10,14;;;
210720;2200;8,26;;;
210720;2300;1,91;;;
210721;0000;2,42;;;
210721;0100;2,48;;;
210721;0200;1,52;;;
210721;0300;1,61;;;
210721;0400;1,03;;;
210721;0500;0,91;;;
210721;0600;0,75;;;
210721;0700;0,92;;;
210721;0800;1,24;;;
210721;0900;1,61;;;
210721;1000;0,58;;;
210721;1100;0,65;;;
210721;1200;0,6;;;
210721;1300;0,56;;;
210721;1400;0,73;;;
210721;1500;0,77;;;
210721;1600;0,84;;;
210721;1700;1,05;;;
210721;1800;2,31;;;
210721;1900;4,23;;;
210721;2000;6,41;;;
210721;2100;6,56;;;
210721;2200;7,32;;;
210721;2300;3,92;;;
210722;0000;2,41;;;
210722;0100;2,21;;;
210722;0200;1,62;;;
210722;0300;1,35;;;
210722;0400;1,47;;;
210722;0500;1,18;;;
210722;0600;1,15;;;
210722;0700;1,15;;;
210722;0800;1,03;;;
210722;0900;1,08;;;
210722;1000;0,89;;;
210722;1100;0,71;;;
210722;1200;0,68;;;
210722;1300;0,67;;;
210722;1400;0,64;;;
210722;1500;0,64;;;
210722;1600;0,65;;;
210722;1700;0,73;;;
210722;1800;0,82;;;
210722;1900;;;;
210722;2000;1,01;;;
210722;2100;0,83;;;
210722;2200;0,88;;;
210722;2300;0,72;;;
210723;0000;0,57;;;
210723;0100;0,55;;;
210723;0200;0,51;;;
210723;0300;0,39;;;
210723;0400;0,38;;;
210723;0500;0,44;;;
210723;0600;0,53;;;
210723;0700;0,44;;;
210723;0800;0,42;;;
210723;0900;0,38;;;
210723;1000;0,37;;;
210723;1100;0,37;;;
210723;1200;0,38;;;
210723;1300;0,35;;;
210723;1400;0,35;;;
210723;1500;0,37;;;
210723;1600;0,57;;;
210723;1700;0,62;;;
210723;1800;0,84;;;
210723;1900;1,35;;;
210723;2000;1,44;;;
210723;2100;1,29;;;
210723;2200;2,05;;;
210723;2300;2,08;;;
210724;0000;2,12;;;
210724;0100;1,71;;;
210724;0200;1,05;;;
210724;0300;0,87;;;
210724;0400;0,85;;;
210724;0500;0,73;;;
210724;0600;0,81;;;
210724;0700;0,96;;;
210724;0800;0,93;;;
210724;0900;0,94;;;
210724;1000;0,84;;;
210724;1100;0,68;;;
210724;1200;0,5;;;
210724;1300;0,48;;;
210724;1400;0,46;;;
210724;1500;0,42;;;
210724;1600;0,44;;;
210724;1700;0,55;;;
210724;1800;0,62;;;
210724;1900;0,69;;;
210724;2000;0,97;;;
210724;2100;1;;;
210724;2200;1,04;;;
210724;2300;0,9;;;
210725;0000;0,38;;;
210725;0100;0,38;;;
210725;0200;0,39;;;
210725;0300;0,3;;;
210725;0400;0,26;;;
210725;0500;0,23;;;
210725;0600;0,22;;;
210725;0700;0,22;;;
210725;0800;0,61;;;
210725;0900;0,28;;;
210725;1000;0,32;;;
210725;1100;0,34;;;
210725;1200;0,42;;;
210725;1300;0,39;;;
210725;1400;0,43;;;
210725;1500;0,47;;;
210725;1600;0,4;;;
210725;1700;0,4;;;
210725;1800;0,62;;;
210725;1900;0,65;;;
210725;2000;0,82;;;
210725;2100;0,78;;;
210725;2200;0,84;;;
210725;2300;0,83;;;
210726;0000;1,1;;;
210726;0100;0,93;;;
210726;0200;1,26;;;
210726;0300;0,74;;;
210726;0400;0,5;;;
210726;0500;0,38;;;
210726;0600;0,46;;;
210726;0700;0,44;;;
210726;0800;0,41;;;
210726;0900;0,37;;;
210726;1000;0,33;;;
210726;1100;0,35;;;
210726;1200;0,34;;;
210726;1300;0,36;;;
210726;1400;0,33;;;
210726;1500;0,33;;;
210726;1600;0,32;;;
210726;1700;0,41;;;
210726;1800;0,46;;;
210726;1900;0,58;;;
210726;2000;0,61;;;
210726;2100;0,5;;;
210726;2200;0,47;;;
210726;2300;0,43;;;
210727;0000;0,34;;;
210727;0100;0,3;;;
210727;0200;0,33;;;
210727;0300;0,35;;;
210727;0400;0,29;;;
210727;0500;0,29;;;
210727;0600;0,33;;;
210727;0700;0,86;;;
210727;0800;0,57;;;
210727;0900;0,41;;;
210727;1000;0,35;;;
210727;1100;0,33;;;
210727;1200;0,33;;;
210727;1300;;;;
210727;1400;0,36;;;
210727;1500;0,38;;;
210727;1600;0,4;;;
210727;1700;0,81;;;
210727;1800;0,86;;;
210727;1900;1,43;;;
210727;2000;2,42;;;
210727;2100;3,8;;;
210727;2200;5,09;;;
210727;2300;4,25;;;
210728;0000;2,94;;;
210728;0100;2,3;;;
210728;0200;2,03;;;
210728;0300;1,71;;;
210728;0400;1,35;;;
210728;0500;1,19;;;
210728;0600;1,26;;;
210728;0700;1,48;;;
210728;0800;1,42;;;
210728;0900;1,35;;;
210728;1000;0,72;;;
210728;1100;0,64;;;
210728;1200;0,64;;;
210728;1300;0,64;;;
210728;1400;0,58;;;
210728;1500;0,58;;;
210728;1600;0,63;;;
210728;1700;0,74;;;
210728;1800;1,85;;;
210728;1900;3,61;;;
210728;2000;5,97;;;
210728;2100;2,57;;;
210728;2200;3,1;;;
210728;2300;3,56;;;
210729;0000;3,33;;;
210729;0100;2,72;;;
210729;0200;1,7;;;
210729;0300;1,59;;;
210729;0400;1,25;;;
210729;0500;1,12;;;
210729;0600;0,99;;;
210729;0700;1,08;;;
210729;0800;1,21;;;
210729;0900;1,34;;;
210729;1000;1,46;;;
210729;1100;1,24;;;
210729;1200;1,16;;;
210729;1300;0,85;;;
210729;1400;0,82;;;
210729;1500;0,73;;;
210729;1600;0,6;;;
210729;1700;1,13;;;
210729;1800;2,72;;;
210729;1900;4,23;;;
210729;2000;4,62;;;
210729;2100;7,21;;;
210729;2200;8,01;;;
210729;2300;8,45;;;
210730;0000;6,71;;;
210730;0100;5,25;;;
210730;0200;1,71;;;
210730;0300;1,42;;;
210730;0400;1,79;;;
210730;0500;1,72;;;
210730;0600;1,02;;;
210730;0700;1,08;;;
210730;0800;1,18;;;
210730;0900;1,15;;;
210730;1000;1,23;;;
210730;1100;1,3;;;
210730;1200;1,4;;;
210730;1300;1,14;;;
210730;1400;0,93;;;
210730;1500;0,84;;;
210730;1600;0,89;;;
210730;1700;1,26;;;
210730;1800;2,86;;;
210730;1900;4,33;;;
210730;2000;8,64;;;
210730;2100;10,84;;;
210730;2200;10,04;;;
210730;2300;11,07;;;
210731;0000;9,81;;;
210731;0100;10,27;;;
210731;0200;7,65;;;
210731;0300;4,26;;;
210731;0400;1,87;;;
210731;0500;0,7;;;
210731;0600;0,48;;;
210731;0700;0,42;;;
210731;0800;0,42;;;
210731;0900;0,43;;;
210731;1000;0,45;;;
210731;1100;0,42;;;
210731;1200;0,45;;;
210731;1300;0,41;;;
210731;1400;0,4;;;
210731;1500;0,41;;;
210731;1600;0,47;;;
210731;1700;0,6;;;
210731;1800;1,09;;;
210731;1900;1,22;;;
210731;2000;1,67;;;
210731;2100;2,13;;;
210731;2200;2,27;;;
210731;2300;1,48;;;
210801;0000;1,3;;;
210801;0100;1,47;;;
210801;0200;1,46;;;
210801;0300;1,63;;;
210801;0400;1,58;;;
210801;0500;1,25;;;
210801;0600;1,14;;;
210801;0700;1,19;;;
210801;0800;1,17;;;
210801;0900;0,71;;;
210801;1000;0,63;;;
210801;1100;0,58;;;
210801;1200;0,57;;;
210801;1300;0,53;;;
210801;1400;0,55;;;
210801;1500;0,55;;;
210801;1600;0,59;;;
210801;1700;0,81;;;
210801;1800;2,25;;;
210801;1900;3,3;;;
210801;2000;4,24;;;
210801;2100;4,22;;;
210801;2200;3,65;;;
210801;2300;2,1;;;
210802;0000;2,04;;;
210802;0100;1,76;;;
210802;0200;1,8;;;
210802;0300;1,51;;;
210802;0400;1,37;;;
210802;0500;1,1;;;
210802;0600;1,23;;;
210802;0700;1,58;;;
210802;0800;1,95;;;
210802;0900;1,51;;;
210802;1000;0,75;;;
210802;1100;0,58;;;
210802;1200;0,54;;;
210802;1300;0,49;;;
210802;1400;0,49;;;
210802;1500;0,49;;;
210802;1600;0,56;;;
210802;1700;0,86;;;
210802;1800;1,97;;;
210802;1900;3,69;;;
210802;2000;7;;;
210802;2100;5,98;;;
210802;2200;5,76;;;
210802;2300;5,37;;;
210803;0000;5,13;;;
210803;0100;5,23;;;
210803;0200;5,03;;;
210803;0300;3,94;;;
210803;0400;2,38;;;
210803;0500;1,24;;;
210803;0600;1,31;;;
210803;0700;1,28;;;
210803;0800;1,28;;;
210803;0900;1,35;;;
210803;1000;1,23;;;
210803;1100;0,84;;;
210803;1200;0,69;;;
210803;1300;0,7;;;
210803;1400;0,66;;;
210803;1500;0,66;;;
210803;1600;0,68;;;
210803;1700;0,79;;;
210803;1800;1,55;;;
210803;1900;3,04;;;
210803;2000;4,95;;;
210803;2100;4,37;;;
210803;2200;2,09;;;
210803;2300;2,97;;;
210804;0000;4,02;;;
210804;0100;1,97;;;
210804;0200;1,82;;;
210804;0300;1,33;;;
210804;0400;1,14;;;
210804;0500;1,12;;;
210804;0600;1,4;;;
210804;0700;1,09;;;
210804;0800;1,12;;;
210804;0900;1;;;
210804;1000;0,99;;;
210804;1100;0,74;;;
210804;1200;0,68;;;
210804;1300;0,68;;;
210804;1400;0,7;;;
210804;1500;0,72;;;
210804;1600;0,73;;;
210804;1700;0,8;;;
210804;1800;1,13;;;
210804;1900;0,97;;;
210804;2000;0,97;;;
210804;2100;0,88;;;
210804;2200;0,77;;;
210804;2300;1,04;;;
210805;0000;1,2;;;
210805;0100;0,87;;;
210805;0200;0,76;;;
210805;0300;0,72;;;
210805;0400;0,71;;;
210805;0500;0,68;;;
210805;0600;0,77;;;
210805;0700;0,78;;;
210805;0800;0,84;;;
210805;0900;0,95;;;
210805;1000;0,93;;;
210805;1100;0,75;;;
210805;1200;0,8;;;
210805;1300;0,78;;;
210805;1400;0,73;;;
210805;1500;0,75;;;
210805;1600;0,86;;;
210805;1700;0,86;;;
210805;1800;1,09;;;
210805;1900;1,65;;;
210805;2000;2,89;;;
210805;2100;3,87;;;
210805;2200;2,02;;;
210805;2300;1,7;;;
210806;0000;1,52;;;
210806;0100;1,59;;;
210806;0200;1,33;;;
210806;0300;1,51;;;
210806;0400;1,28;;;
210806;0500;1,24;;;
210806;0600;1,02;;;
210806;0700;0,98;;;
210806;0800;1,07;;;
210806;0900;1,14;;;
210806;1000;1,24;;;
210806;1100;1,29;;;
210806;1200;1,08;;;
210806;1300;0,92;;;
210806;1400;0,84;;;
210806;1500;0,73;;;
210806;1600;0,74;;;
210806;1700;2,05;;;
210806;1800;2,22;;;
210806;1900;;;;
210806;2000;1,2;;;
210806;2100;0,95;;;
210806;2200;0,73;;;
210806;2300;0,81;;;
210807;0000;0,16;;;
210807;0100;0,1;;;
210807;0200;0,1;;;
210807;0300;0,1;;;
210807;0400;0,1;;;
210807;0500;;;;
210807;0600;;;;
210807;0700;;;;
210807;0800;;;;
210807;0900;;;;
210807;1000;;;;
210807;1100;;;;
210807;1200;;;;
210807;1300;;;;
210807;1400;;;;
210807;1500;;;;
210807;1600;;;;
210807;1700;;;;
210807;1800;0,1;;;
210807;1900;0,1;;;
210807;2000;0,11;;;
210807;2100;0,1;;;
210807;2200;0,1;;;
210807;2300;0,1;;;
210808;0000;0,1;;;
210808;0100;0,1;;;
210808;0200;0,1;;;
210808;0300;0,1;;;
210808;0400;0,1;;;
210808;0500;0,1;;;
210808;0600;0,12;;;
210808;0700;0,1;;;
210808;0800;0,1;;;
210808;0900;0,1;;;
210808;1000;;;;
210808;1100;0,1;;;
210808;1200;;;;
210808;1300;0,1;;;
210808;1400;;;;
210808;1500;;;;
210808;1600;0,1;;;
210808;1700;;;;
210808;1800;0,2;;;
210808;1900;0,31;;;
210808;2000;0,41;;;
210808;2100;0,46;;;
210808;2200;0,62;;;
210808;2300;0,69;;;
210809;0000;1,56;;;
210809;0100;2,07;;;
210809;0200;1,62;;;
210809;0300;1,05;;;
210809;0400;1,04;;;
210809;0500;0,72;;;
210809;0600;0,36;;;
210809;0700;0,59;;;
210809;0800;0,85;;;
210809;0900;0,37;;;
210809;1000;0,1;;;
210809;1100;0,1;;;
210809;1200;0,1;;;
210809;1300;0,1;;;
210809;1400;0,1;;;
210809;1500;0,1;;;
210809;1600;0,1;;;
210809;1700;0,12;;;
210809;1800;0,85;;;
210809;1900;1,84;;;
210809;2000;2,35;;;
210809;2100;4,34;;;
210809;2200;4,58;;;
210809;2300;2,4;;;
210810;0000;0,98;;;
210810;0100;1,03;;;
210810;0200;0,65;;;
210810;0300;0,55;;;
210810;0400;0,54;;;
210810;0500;0,18;;;
210810;0600;0,29;;;
210810;0700;0,51;;;
210810;0800;0,7;;;
210810;0900;0,51;;;
210810;1000;0,1;;;
210810;1100;0,1;;;
210810;1200;0,1;;;
210810;1300;0,1;;;
210810;1400;0,1;;;
210810;1500;0,1;;;
210810;1600;0,1;;;
210810;1700;0,16;;;
210810;1800;0,71;;;
210810;1900;1,17;;;
210810;2000;1,7;;;
210810;2100;1,99;;;
210810;2200;0,61;;;
210810;2300;0,35;;;
210811;0000;0,16;;;
210811;0100;0,11;;;
210811;0200;0,1;;;
210811;0300;0,1;;;
210811;0400;0,1;;;
210811;0500;0,1;;;
210811;0600;0,1;;;
210811;0700;0,17;;;
210811;0800;0,42;;;
210811;0900;0,61;;;
210811;1000;0,11;;;
210811;1100;0,1;;;
210811;1200;0,1;;;
210811;1300;0,17;;;
210811;1400;0,17;;;
210811;1500;;;;
210811;1600;0,1;;;
210811;1700;0,1;;;
210811;1800;0,1;;;
210811;1900;0,44;;;
210811;2000;1,32;;;
210811;2100;2,1;;;
210811;2200;2,07;;;
210811;2300;1,59;;;
210812;0000;1,25;;;
210812;0100;0,85;;;
210812;0200;0,49;;;
210812;0300;0,28;;;
210812;0400;0,13;;;
210812;0500;0,12;;;
210812;0600;0,29;;;
210812;0700;0,23;;;
210812;0800;0,11;;;
210812;0900;0,1;;;
210812;1000;0,1;;;
210812;1100;;;;
210812;1200;;;;
210812;1300;;;;
210812;1400;;;;
210812;1500;0,1;;;
210812;1600;;;;
210812;1700;0,48;;;
210812;1800;0,53;;;
210812;1900;0,54;;;
210812;2000;0,56;;;
210812;2100;0,55;;;
210812;2200;0,57;;;
210812;2300;0,57;;;
210813;0000;0,61;;;
210813;0100;0,57;;;
210813;0200;0,6;;;
210813;0300;0,61;;;
210813;0400;0,58;;;
210813;0500;0,49;;;
210813;0600;0,44;;;
210813;0700;0,44;;;
210813;0800;0,52;;;
210813;0900;0,53;;;
210813;1000;0,45;;;
210813;1100;0,37;;;
210813;1200;0,34;;;
210813;1300;0,33;;;
210813;1400;0,3;;;
210813;1500;0,3;;;
210813;1600;0,3;;;
210813;1700;0,33;;;
210813;1800;0,51;;;
210813;1900;0,8;;;
210813;2000;1,01;;;
210813;2100;1,15;;;
210813;2200;1,12;;;
210813;2300;1,25;;;
210814;0000;1,67;;;
210814;0100;2,2;;;
210814;0200;2,05;;;
210814;0300;1,66;;;
210814;0400;1,2;;;
210814;0500;0,98;;;
210814;0600;0,85;;;
210814;0700;0,79;;;
210814;0800;0,76;;;
210814;0900;0,59;;;
210814;1000;0,48;;;
210814;1100;0,44;;;
210814;1200;0,43;;;
210814;1300;0,45;;;
210814;1400;0,47;;;
210814;1500;0,48;;;
210814;1600;0,47;;;
210814;1700;0,47;;;
210814;1800;0,6;;;
210814;1900;0,75;;;
210814;2000;0,91;;;
210814;2100;0,98;;;
210814;2200;0,85;;;
210814;2300;0,98;;;
210815;0000;0,99;;;
210815;0100;0,79;;;
210815;0200;0,74;;;
210815;0300;0,6;;;
210815;0400;0,47;;;
210815;0500;0,42;;;
210815;0600;0,37;;;
210815;0700;0,34;;;
210815;0800;0,35;;;
210815;0900;0,39;;;
210815;1000;0,41;;;
210815;1100;0,41;;;
210815;1200;0,39;;;
210815;1300;0,37;;;
210815;1400;0,32;;;
210815;1500;0,3;;;
210815;1600;0,31;;;
210815;1700;0,4;;;
210815;1800;0,49;;;
210815;1900;0,57;;;
210815;2000;0,54;;;
210815;2100;0,51;;;
210815;2200;0,43;;;
210815;2300;0,32;;;
210816;0000;0,27;;;
210816;0100;0,21;;;
210816;0200;0,26;;;
210816;0300;0,22;;;
210816;0400;0,17;;;
210816;0500;0,14;;;
210816;0600;0,13;;;
210816;0700;0,11;;;
210816;0800;0,12;;;
210816;0900;0,14;;;
210816;1000;0,15;;;
210816;1100;0,19;;;
210816;1200;0,28;;;
210816;1300;0,34;;;
210816;1400;0,31;;;
210816;1500;0,28;;;
210816;1600;0,25;;;
210816;1700;0,25;;;
210816;1800;0,3;;;
210816;1900;0,37;;;
210816;2000;0,44;;;
210816;2100;0,51;;;
210816;2200;0,53;;;
210816;2300;0,52;;;
210817;0000;0,54;;;
210817;0100;0,55;;;
210817;0200;0,48;;;
210817;0300;0,45;;;
210817;0400;0,44;;;
210817;0500;0,47;;;
210817;0600;0,5;;;
210817;0700;0,49;;;
210817;0800;0,49;;;
210817;0900;0,47;;;
210817;1000;0,44;;;
210817;1100;0,39;;;
210817;1200;0,36;;;
210817;1300;0,36;;;
210817;1400;0,36;;;
210817;1500;0,31;;;
210817;1600;0,28;;;
210817;1700;0,25;;;
210817;1800;0,24;;;
210817;1900;0,25;;;
210817;2000;0,23;;;
210817;2100;0,21;;;
210817;2200;0,19;;;
210817;2300;0,18;;;
210818;0000;0,16;;;
210818;0100;0,15;;;
210818;0200;0,14;;;
210818;0300;0,14;;;
210818;0400;0,14;;;
210818;0500;0,14;;;
210818;0600;0,14;;;
210818;0700;0,15;;;
210818;0800;0,19;;;
210818;0900;0,2;;;
210818;1000;0,22;;;
210818;1100;0,22;;;
210818;1200;0,24;;;
210818;1300;0,25;;;
210818;1400;0,24;;;
210818;1500;0,24;;;
210818;1600;0,25;;;
210818;1700;0,28;;;
210818;1800;0,28;;;
210818;1900;0,31;;;
210818;2000;0,35;;;
210818;2100;0,37;;;
210818;2200;0,35;;;
210818;2300;0,33;;;
210819;0000;0,28;;;
210819;0100;0,25;;;
210819;0200;0,23;;;
210819;0300;0,22;;;
210819;0400;0,2;;;
210819;0500;0,19;;;
210819;0600;0,18;;;
210819;0700;0,17;;;
210819;0800;0,18;;;
210819;0900;0,19;;;
210819;1000;0,19;;;
210819;1100;0,2;;;
210819;1200;;;;
210819;1300;0,95;;;
210819;1400;;;;
210819;1500;0,28;;;
210819;1600;0,21;;;
210819;1700;0,22;;;
210819;1800;0,33;;;
210819;1900;0,35;;;
210819;2000;0,44;;;
210819;2100;0,53;;;
210819;2200;0,62;;;
210819;2300;1,09;;;
210820;0000;0,82;;;
210820;0100;0,44;;;
210820;0200;0,43;;;
210820;0300;0,42;;;
210820;0400;0,46;;;
210820;0500;0,63;;;
210820;0600;0,91;;;
210820;0700;1,4;;;
210820;0800;1,89;;;
210820;0900;0,69;;;
210820;1000;0,46;;;
210820;1100;0,32;;;
210820;1200;0,29;;;
210820;1300;0,31;;;
210820;1400;0,3;;;
210820;1500;0,34;;;
210820;1600;0,56;;;
210820;1700;0,91;;;
210820;1800;1,14;;;
210820;1900;1,48;;;
210820;2000;0,75;;;
210820;2100;0,72;;;
210820;2200;0,71;;;
210820;2300;1,05;;;
210821;0000;0,49;;;
210821;0100;0,37;;;
210821;0200;0,26;;;
210821;0300;0,2;;;
210821;0400;0,18;;;
210821;0500;0,17;;;
210821;0600;0,17;;;
210821;0700;0,19;;;
210821;0800;0,19;;;
210821;0900;0,2;;;
210821;1000;0,21;;;
210821;1100;0,21;;;
210821;1200;0,21;;;
210821;1300;;;;
210821;1400;;;;
210821;1500;;;;
210821;1600;0,26;;;
210821;1700;0,28;;;
210821;1800;0,29;;;
210821;1900;0,29;;;
210821;2000;0,27;;;
210821;2100;0,25;;;
210821;2200;0,25;;;
210821;2300;0,31;;;
210822;0000;0,51;;;
210822;0100;0,26;;;
210822;0200;0,32;;;
210822;0300;0,7;;;
210822;0400;0,67;;;
210822;0500;0,77;;;
210822;0600;0,63;;;
210822;0700;0,64;;;
210822;0800;0,71;;;
210822;0900;0,37;;;
210822;1000;0,28;;;
210822;1100;0,24;;;
210822;1200;0,25;;;
210822;1300;0,24;;;
210822;1400;0,23;;;
210822;1500;0,23;;;
210822;1600;0,23;;;
210822;1700;0,31;;;
210822;1800;0,61;;;
210822;1900;0,98;;;
210822;2000;0,65;;;
210822;2100;0,56;;;
210822;2200;0,59;;;
210822;2300;0,67;;;
210823;0000;0,56;;;
210823;0100;0,62;;;
210823;0200;0,56;;;
210823;0300;0,88;;;
210823;0400;0,57;;;
210823;0500;0,45;;;
210823;0600;0,45;;;
210823;0700;0,56;;;
210823;0800;0,49;;;
210823;0900;0,44;;;
210823;1000;0,46;;;
210823;1100;0,46;;;
210823;1200;0,44;;;
210823;1300;0,47;;;
210823;1400;0,49;;;
210823;1500;0,49;;;
210823;1600;0,46;;;
210823;1700;0,6;;;
210823;1800;0,93;;;
210823;1900;1,44;;;
210823;2000;3,93;;;
210823;2100;4,48;;;
210823;2200;4,21;;;
210823;2300;4,38;;;
210824;0000;3,42;;;
210824;0100;2,5;;;
210824;0200;1,46;;;
210824;0300;1,29;;;
210824;0400;1,18;;;
210824;0500;1,17;;;
210824;0600;1,03;;;
210824;0700;1,13;;;
210824;0800;0,75;;;
210824;0900;0,42;;;
210824;1000;0,36;;;
210824;1100;0,33;;;
210824;1200;0,35;;;
210824;1300;0,32;;;
210824;1400;0,3;;;
210824;1500;0,29;;;
210824;1600;0,3;;;
210824;1700;0,41;;;
210824;1800;0,76;;;
210824;1900;1,55;;;
210824;2000;1,29;;;
210824;2100;1,99;;;
210824;2200;1,33;;;
210824;2300;1,18;;;
210825;0000;2,14;;;
210825;0100;1,88;;;
210825;0200;1,73;;;
210825;0300;1,64;;;
210825;0400;1,6;;;
210825;0500;1,46;;;
210825;0600;1,2;;;
210825;0700;0,95;;;
210825;0800;1,13;;;
210825;0900;0,78;;;
210825;1000;0,5;;;
210825;1100;0,36;;;
210825;1200;;;;
210825;1300;0,31;;;
210825;1400;0,31;;;
210825;1500;0,34;;;
210825;1600;0,36;;;
210825;1700;0,41;;;
210825;1800;0,43;;;
210825;1900;0,79;;;
210825;2000;0,74;;;
210825;2100;1,36;;;
210825;2200;2,25;;;
210825;2300;2,15;;;
210826;0000;1,57;;;
210826;0100;1,76;;;
210826;0200;2,92;;;
210826;0300;2,73;;;
210826;0400;1,52;;;
210826;0500;0,89;;;
210826;0600;0,62;;;
210826;0700;0,72;;;
210826;0800;0,9;;;
210826;0900;0,88;;;
210826;1000;0,56;;;
210826;1100;0,38;;;
210826;1200;0,36;;;
210826;1300;0,33;;;
210826;1400;0,33;;;
210826;1500;0,3;;;
210826;1600;0,31;;;
210826;1700;0,42;;;
210826;1800;0,7;;;
210826;1900;1,38;;;
210826;2000;3,08;;;
210826;2100;1,59;;;
210826;2200;1,26;;;
210826;2300;0,98;;;
210827;0000;0,71;;;
210827;0100;0,97;;;
210827;0200;1,23;;;
210827;0300;1,81;;;
210827;0400;1,68;;;
210827;0500;0,77;;;
210827;0600;0,65;;;
210827;0700;0,99;;;
210827;0800;1,03;;;
210827;0900;0,58;;;
210827;1000;0,52;;;
210827;1100;0,46;;;
210827;1200;0,44;;;
210827;1300;0,49;;;
210827;1400;0,56;;;
210827;1500;0,48;;;
210827;1600;0,46;;;
210827;1700;0,58;;;
210827;1800;0,55;;;
210827;1900;0,67;;;
210827;2000;0,64;;;
210827;2100;0,77;;;
210827;2200;0,81;;;
210827;2300;1,02;;;
210828;0000;0,87;;;
210828;0100;1,02;;;
210828;0200;0,74;;;
210828;0300;0,48;;;
210828;0400;0,6;;;
210828;0500;0,49;;;
210828;0600;0,44;;;
210828;0700;0,54;;;
210828;0800;0,62;;;
210828;0900;0,54;;;
210828;1000;0,45;;;
210828;1100;0,43;;;
210828;1200;0,36;;;
210828;1300;0,34;;;
210828;1400;0,36;;;
210828;1500;0,4;;;
210828;1600;0,38;;;
210828;1700;0,43;;;
210828;1800;0,85;;;
210828;1900;1,86;;;
210828;2000;1,66;;;
210828;2100;1,72;;;
210828;2200;2,19;;;
210828;2300;3,32;;;
210829;0000;4,45;;;
210829;0100;4,76;;;
210829;0200;5,17;;;
210829;0300;3,44;;;
210829;0400;1,64;;;
210829;0500;1,3;;;
210829;0600;1,04;;;
210829;0700;1,35;;;
210829;0800;0,96;;;
210829;0900;0,58;;;
210829;1000;0,5;;;
210829;1100;0,45;;;
210829;1200;0,43;;;
210829;1300;0,43;;;
210829;1400;0,4;;;
210829;1500;0,38;;;
210829;1600;0,39;;;
210829;1700;0,4;;;
210829;1800;0,73;;;
210829;1900;1,38;;;
210829;2000;0,66;;;
210829;2100;0,6;;;
210829;2200;0,66;;;
210829;2300;0,66;;;
210830;0000;0,55;;;
210830;0100;0,41;;;
210830;0200;0,36;;;
210830;0300;0,36;;;
210830;0400;0,32;;;
210830;0500;0,31;;;
210830;0600;0,36;;;
210830;0700;0,4;;;
210830;0800;0,46;;;
210830;0900;0,44;;;
210830;1000;0,38;;;
210830;1100;0,37;;;
210830;1200;0,37;;;
210830;1300;0,38;;;
210830;1400;0,4;;;
210830;1500;0,41;;;
210830;1600;0,51;;;
210830;1700;0,53;;;
210830;1800;0,59;;;
210830;1900;0,82;;;
210830;2000;1,09;;;
210830;2100;1,55;;;
210830;2200;1,03;;;
210830;2300;0,6;;;
210831;0000;0,56;;;
210831;0100;0,58;;;
210831;0200;0,45;;;
210831;0300;0,61;;;
210831;0400;0,72;;;
210831;0500;0,68;;;
210831;0600;0,72;;;
210831;0700;1,05;;;
210831;0800;1,12;;;
210831;0900;0,64;;;
210831;1000;0,4;;;
210831;1100;0,37;;;
210831;1200;0,36;;;
210831;1300;0,36;;;
210831;1400;0,36;;;
210831;1500;0,38;;;
210831;1600;0,4;;;
210831;1700;0,48;;;
210831;1800;0,59;;;
210831;1900;0,75;;;
210831;2000;0,68;;;
210831;2100;0,66;;;
210831;2200;0,91;;;
