FECHA (YYMMDD);HORA (HHMM);;
210913;0100;1,60287;
210913;0200;1,61577;
210913;0300;0,953705;
210913;0400;0,880338;
210913;0500;1,06763;
210913;0600;1,24219;
210913;0700;1,07502;
210913;0800;1,60457;
210913;0900;0,670697;
210913;1000;2,3317;
210913;1100;3,15062;
210913;1200;3,08685;
210913;1300;2,45177;
210913;1400;1,62419;
210913;1500;0,340102;
210913;1600;2,65882;
210913;1700;2,1771;
210913;1800;0,410768;
210913;1900;0,469738;
210913;2000;0,671793;
210913;2100;0,80115;
210913;2200;0,864197;
210913;2300;0,833194;
210914;0000;0,390353;
210914;0100;0,661443;
210914;0200;0,79321;
210914;0300;1,02723;
210914;0400;0,761887;
210914;0500;0,345079;
210914;0600;0,851714;
210914;0700;0,94451;
210914;0800;1,90125;
210914;0900;1,99243;
210914;1000;2,37911;
210914;1100;3,34302;
210914;1200;3,44995;
210914;1300;3,53327;
210914;1400;3,50665;
210914;1500;3,28016;
210914;1600;3,688;
210914;1700;3,22152;
210914;1800;1,92339;
210914;1900;1,6215;
210914;2000;1,65114;
210914;2100;1,49917;
210914;2200;1,4896;
210914;2300;0,561645;
210915;0000;0,348897;
210915;0100;0,221166;
210915;0200;0,44857;
210915;0300;0,200644;
210915;0400;0,769295;
210915;0500;0,398142;
210915;0600;0,601769;
210915;0700;0,745733;
210915;0800;0,338832;
210915;0900;1,62098;
210915;1000;1,80624;
210915;1100;2,20591;
210915;1200;2,21757;
210915;1300;2,58069;
210915;1400;2,89517;
210915;1500;2,64056;
210915;1600;3,06501;
210915;1700;3,14882;
210915;1800;1,91885;
210915;1900;1,05779;
210915;2000;1,1665;
210915;2100;0,612471;
210915;2200;0,478945;
210915;2300;0,506589;
210916;0000;0,547137;
210916;0100;0,840103;
210916;0200;0,138701;
210916;0300;0,476432;
210916;0400;0,487755;
210916;0500;0,314638;
210916;0600;0,300329;
210916;0700;0,669057;
210916;0800;1,28704;
210916;0900;1,95521;
210916;1000;1,81734;
210916;1100;1,97716;
210916;1200;2,36698;
210916;1300;2,16162;
210916;1400;2,18981;
210916;1500;2,3863;
210916;1600;2,05432;
210916;1700;1,95287;
210916;1800;1,75228;
210916;1900;0,754728;
210916;2000;1,34958;
210916;2100;1,36272;
210916;2200;1,31218;
210916;2300;1,14034;
210917;0000;0,672192;
210917;0100;0,813643;
210917;0200;0,269424;
210917;0300;0,172336;
210917;0400;0,176977;
210917;0500;0,620868;
210917;0600;1,49944;
210917;0700;1,54664;
210917;0800;1,75251;
210917;0900;1,46554;
210917;1000;1,92381;
210917;1100;1,72073;
210917;1200;2,01026;
210917;1300;1,79715;
210917;1400;1,84916;
210917;1500;1,15955;
210917;1600;1,40806;
210917;1700;2,31692;
210917;1800;2,03489;
210917;1900;1,20228;
210917;2000;1,16517;
210917;2100;0,623976;
210917;2200;0,475762;
210917;2300;0,141317;
210918;0000;0,217474;
210918;0100;0,345751;
210918;0200;0,542301;
210918;0300;0,823665;
210918;0400;0,730857;
210918;0500;0,980837;
210918;0600;0,27853;
210918;0700;0,173005;
210918;0800;0,441125;
210918;0900;1,73848;
210918;1000;1,85502;
210918;1100;1,85899;
210918;1200;1,77614;
210918;1300;1,11584;
210918;1400;0,794793;
210918;1500;1,15813;
210918;1600;1,4692;
210918;1700;1,13292;
210918;1800;0,769142;
210918;1900;1,03326;
210918;2000;0,327254;
210918;2100;1,14567;
210918;2200;0,830675;
210918;2300;0,689764;
210919;0000;0,738359;
210919;0100;0,634872;
210919;0200;0,570561;
210919;0300;0,262088;
210919;0400;0,399082;
210919;0500;0,413204;
210919;0600;0,402653;
210919;0700;0,218928;
210919;0800;0,681233;
210919;0900;1,44695;
210919;1000;1,69875;
210919;1100;2,07115;
210919;1200;2,36393;
210919;1300;2,82599;
210919;1400;3,02688;
210919;1500;2,79992;
210919;1600;2,55298;
210919;1700;2,40378;
210919;1800;1,66308;
210919;1900;0,987924;
210919;2000;1,34976;
210919;2100;1,55257;
210919;2200;1,31252;
210919;2300;1,03518;
210920;0000;1,99066;
210920;0100;1,5306;
210920;0200;1,41327;
210920;0300;1,71859;
210920;0400;1,23357;
210920;0500;0,272191;
210920;0600;0,386956;
210920;0700;0,360476;
210920;0800;1,54945;
210920;0900;2,21245;
210920;1000;2,03338;
210920;1100;1,62305;
210920;1200;2,19616;
210920;1300;1,72672;
210920;1400;1,89509;
210920;1500;2,03508;
210920;1600;2,5368;
210920;1700;2,33554;
210920;1800;1,1287;
210920;1900;0,81743;
210920;2000;1,1607;
210920;2100;0,325756;
210920;2200;0,454229;
210920;2300;0,825529;
210921;0000;0,617104;
210921;0100;0,664989;
210921;0200;0,635474;
210921;0300;0,803218;
210921;0400;0,82368;
210921;0500;0,946915;
210921;0600;1,00708;
210921;0700;1,25571;
210921;0800;1,59962;
210921;0900;1,69855;
210921;1000;2,20445;
210921;1100;3,11789;
210921;1200;3,26245;
210921;1300;3,63451;
210921;1400;3,97308;
210921;1500;3,86825;
210921;1600;4,29204;
210921;1700;3,66334;
210921;1800;3,17435;
210921;1900;2,50965;
210921;2000;1,68422;
210921;2100;0,784696;
210921;2200;0,252018;
210921;2300;0,171119;
210922;0000;0,617101;
210922;0100;0,654868;
210922;0200;0,239944;
210922;0300;0,427807;
210922;0400;0,483799;
210922;0500;0,486891;
210922;0600;0,301927;
210922;0700;0,57887;
210922;0800;0,471192;
210922;0900;0,657689;
210922;1000;1,10863;
210922;1100;1,45166;
210922;1200;1,98195;
210922;1300;1,65072;
210922;1400;0,966673;
210922;1500;1,50089;
210922;1600;1,88295;
210922;1700;1,91101;
210922;1800;2,04665;
210922;1900;1,49696;
210922;2000;1,28743;
210922;2100;0,932112;
210922;2200;1,13198;
210922;2300;0,983489;
210923;0000;0,945823;
210923;0100;1,14854;
210923;0200;1,81053;
210923;0300;1,18722;
210923;0400;0,355085;
210923;0500;0,825047;
210923;0600;0,811865;
210923;0700;0,772392;
210923;0800;1,62252;
210923;0900;2,06651;
210923;1000;2,40471;
210923;1100;3,09839;
210923;1200;3,1344;
210923;1300;2,89829;
210923;1400;2,07037;
210923;1500;2,58374;
210923;1600;2,74741;
210923;1700;3,01875;
210923;1800;2,23324;
210923;1900;0,969218;
210923;2000;0,841713;
210923;2100;0,692447;
210923;2200;0,631062;
210923;2300;0,601499;
210924;0000;0,717175;
210924;0100;0,18809;
210924;0200;0,942626;
210924;0300;1,05022;
210924;0400;0,83897;
210924;0500;0,533151;
210924;0600;0,6023;
210924;0700;0,254651;
210924;0800;1,03699;
210924;0900;0,631026;
210924;1000;1,03863;
210924;1100;0,617785;
210924;1200;0,860202;
210924;1300;0,51856;
210924;1400;1,42145;
210924;1500;1,1554;
210924;1600;0,21946;
210924;1700;1,31514;
210924;1800;1,96145;
210924;1900;1,54589;
210924;2000;2,08604;
210924;2100;2,17054;
210924;2200;0,520691;
210924;2300;1,47221;
210925;0000;0,94131;
210925;0100;1,85737;
210925;0200;1,09974;
210925;0300;1,72063;
210925;0400;1,28279;
210925;0500;1,2948;
210925;0600;0,212716;
210925;0700;1,20919;
210925;0800;1,37304;
210925;0900;1,18649;
210925;1000;1,86777;
210925;1100;1,76787;
210925;1200;2,04002;
210925;1300;2,98128;
210925;1400;2,67489;
210925;1500;2,18654;
210925;1600;1,52955;
210925;1700;2,38507;
210925;1800;2,14323;
210925;1900;1,59997;
210925;2000;1,24445;
210925;2100;1,32773;
210925;2200;1,03018;
210925;2300;1,77523;
210926;0000;1,64486;
210926;0100;1,7323;
210926;0200;1,12875;
210926;0300;0,573491;
210926;0400;0,720615;
210926;0500;1,45527;
210926;0600;1,90992;
210926;0700;2,37013;
210926;0800;2,89929;
210926;0900;2,7937;
210926;1000;2,62544;
210926;1100;2,48507;
210926;1200;2,71708;
210926;1300;2,62551;
210926;1400;2,20969;
210926;1500;2,13675;
210926;1600;2,5125;
210926;1700;2,70133;
210926;1800;2,23092;
210926;1900;0,874673;
210926;2000;0,973223;
210926;2100;0,94163;
210926;2200;1,07979;
210926;2300;1,06503;
210927;0000;0,774263;
210927;0100;1,48279;
210927;0200;1,96072;
210927;0300;1,39955;
210927;0400;0,608796;
210927;0500;0,54988;
210927;0600;0,122941;
210927;0700;1,33877;
210927;0800;1,6116;
210927;0900;1,90586;
210927;1000;1,84155;
210927;1100;2,00985;
210927;1200;2,15426;
210927;1300;2,62148;
210927;1400;2,97442;
210927;1500;3,33442;
210927;1600;2,80613;
210927;1700;2,00896;
210927;1800;1,36482;
210927;1900;1,24222;
210927;2000;1,09269;
210927;2100;0,673218;
210927;2200;0,542395;
210927;2300;0,220064;
210928;0000;0,663397;
210928;0100;0,929677;
210928;0200;0,523563;
210928;0300;0,805435;
210928;0400;0,286734;
210928;0500;0,694873;
210928;0600;0,911607;
210928;0700;0,591706;
210928;0800;0,173735;
210928;0900;0,815469;
210928;1000;0,898564;
210928;1100;0,497394;
210928;1200;0,534197;
210928;1300;0,773493;
210928;1400;0,72574;
210928;1500;1,86676;
210928;1600;1,82286;
210928;1700;0,799629;
210928;1800;1,04183;
210928;1900;1,83481;
210928;2000;1,98207;
210928;2100;1,65466;
210928;2200;0,939414;
210928;2300;0,201435;
210929;0000;0,594967;
210929;0100;0,321264;
210929;0200;0,286669;
210929;0300;0,18864;
210929;0400;0,121938;
210929;0500;0,917361;
210929;0600;0,455464;
210929;0700;0,465464;
210929;0800;0,43696;
210929;0900;0,757518;
210929;1000;0,532257;
210929;1100;1,04619;
210929;1200;2,93052;
210929;1300;2,73427;
210929;1400;2,82764;
210929;1500;2,81096;
210929;1600;2,17857;
210929;1700;0,991339;
210929;1800;1,29344;
210929;1900;2,09429;
210929;2000;1,51382;
210929;2100;0,755199;
210929;2200;1,29666;
210929;2300;0,888935;
210930;0000;0,0943359;
210930;0100;0,459263;
210930;0200;0,829088;
210930;0300;0,558729;
210930;0400;0,482078;
210930;0500;0,740744;
210930;0600;0,360984;
210930;0700;0,589651;
210930;0800;0,937646;
210930;0900;1,30626;
210930;1000;1,12257;
210930;1100;1,23195;
210930;1200;1,67107;
210930;1300;1,40726;
210930;1400;1,25618;
210930;1500;0,999253;
210930;1600;1,42221;
210930;1700;1,72875;
210930;1800;1,90943;
210930;1900;2,33284;
210930;2000;1,7239;
210930;2100;1,71684;
210930;2200;1,21796;
210930;2300;1,39771;
211001;0000;1,15046;
211001;0100;0,681696;
211001;0200;0,183724;
211001;0300;0,12642;
211001;0400;0,474347;
211001;0500;0,0469159;
211001;0600;0,337468;
211001;0700;0,58497;
211001;0800;0,716611;
211001;0900;1,40932;
211001;1000;1,62258;
211001;1100;1,2321;
211001;1200;0,271259;
211001;1300;1,34876;
211001;1400;0,677425;
211001;1500;0,947478;
211001;1600;2,45774;
211001;1700;3,37345;
211001;1800;3,67989;
211001;1900;2,77522;
211001;2000;2,14281;
211001;2100;1,91095;
211001;2200;0,657996;
211001;2300;1,12177;
211002;0000;1,3484;
211002;0100;2,73311;
211002;0200;2,7306;
211002;0300;1,72184;
211002;0400;1,55342;
211002;0500;0,791488;
211002;0600;0,805682;
211002;0700;1,57161;
211002;0800;1,61417;
211002;0900;3,28992;
211002;1000;3,96092;
211002;1100;4,16854;
211002;1200;4,49463;
211002;1300;4,60445;
211002;1400;4,65325;
211002;1500;4,87303;
211002;1600;4,61589;
211002;1700;4,48867;
211002;1800;3,5066;
211002;1900;3,36912;
211002;2000;2,69984;
211002;2100;2,63121;
211002;2200;2,14839;
211002;2300;1,89061;
211003;0000;1,7891;
211003;0100;2,14327;
211003;0200;2,59496;
211003;0300;2,06167;
211003;0400;2,30204;
211003;0500;2,54497;
211003;0600;2,13009;
211003;0700;1,65747;
211003;0800;2,81356;
211003;0900;3,25788;
211003;1000;4,29142;
211003;1100;4,18536;
211003;1200;4,07256;
211003;1300;4,38201;
211003;1400;4,41406;
211003;1500;4,38626;
211003;1600;4,0579;
211003;1700;3,25853;
211003;1800;2,79069;
211003;1900;1,65565;
211003;2000;2,30109;
211003;2100;1,62541;
211003;2200;1,90717;
211003;2300;2,25947;
211004;0000;2,24394;
211004;0100;1,89208;
211004;0200;1,42154;
211004;0300;0,922198;
211004;0400;1,08378;
211004;0500;0,931432;
211004;0600;1,61115;
211004;0700;2,69581;
211004;0800;2,79601;
211004;0900;2,12673;
211004;1000;2,42037;
211004;1100;1,85795;
211004;1200;1,50668;
211004;1300;0,581554;
211004;1400;0,961471;
211004;1500;1,42955;
211004;1600;1,64364;
211004;1700;2,09338;
211004;1800;1,93566;
211004;1900;0,405942;
211004;2000;0,342339;
211004;2100;0,0949688;
211004;2200;0,567856;
211004;2300;0,723853;
211005;0000;0,38299;
211005;0100;0,420262;
211005;0200;0,3681;
211005;0300;0,491046;
211005;0400;0,145286;
211005;0500;0,325358;
211005;0600;0,412703;
211005;0700;0,940966;
211005;0800;2,26963;
211005;0900;2,40599;
211005;1000;1,86943;
211005;1100;2,00259;
211005;1200;2,31702;
211005;1300;2,73865;
211005;1400;2,53665;
211005;1500;3,66565;
211005;1600;3,76608;
211005;1700;2,91296;
211005;1800;1,93285;
211005;1900;1,11539;
211005;2000;1,43364;
211005;2100;1,46976;
211005;2200;1,71973;
211005;2300;1,54449;
211006;0000;2,16423;
211006;0100;1,92749;
211006;0200;2,29717;
211006;0300;1,32842;
211006;0400;0,998425;
211006;0500;0,637921;
211006;0600;0,597167;
211006;0700;1,67848;
211006;0800;2,05059;
211006;0900;1,7975;
211006;1000;1,70242;
211006;1100;1,39526;
211006;1200;1,11396;
211006;1300;1,41975;
211006;1400;1,69766;
211006;1500;1,69507;
211006;1600;1,84013;
211006;1700;1,78198;
211006;1800;1,42509;
211006;1900;0,679658;
211006;2000;0,633597;
211006;2100;0,219679;
211006;2200;0,380977;
211006;2300;0,50811;
211007;0000;0,446933;
211007;0100;0,823603;
211007;0200;0,792875;
211007;0300;1,13345;
211007;0400;1,11623;
211007;0500;0,474141;
211007;0600;1,21308;
211007;0700;0,498075;
211007;0800;0,33707;
211007;0900;0,850166;
211007;1000;0,50237;
211007;1100;1,07146;
211007;1200;2,00599;
211007;1300;2,38722;
211007;1400;2,56748;
211007;1500;2,97497;
211007;1600;2,99381;
211007;1700;2,77856;
211007;1800;2,19825;
211007;1900;1,80373;
211007;2000;1,864;
211007;2100;1,27901;
211007;2200;0,71177;
211007;2300;1,76942;
211008;0000;1,83289;
211008;0100;0,891274;
211008;0200;1,32559;
211008;0300;1,84529;
211008;0400;1,30676;
211008;0500;0,879649;
211008;0600;0,418319;
211008;0700;0,761891;
211008;0800;0,32191;
211008;0900;0,714172;
211008;1000;0,191567;
211008;1100;0,947962;
211008;1200;0,754035;
211008;1300;1,40777;
211008;1400;1,53285;
211008;1500;1,07505;
211008;1600;2,40587;
211008;1700;2,60912;
211008;1800;2,17088;
211008;1900;0,101968;
211008;2000;0,0714852;
211008;2100;0,385622;
211008;2200;0,419851;
211008;2300;0,235028;
211009;0000;0,908442;
211009;0100;0,950276;
211009;0200;0,750535;
211009;0300;0,413936;
211009;0400;1,03164;
211009;0500;1,21965;
211009;0600;0,462886;
211009;0700;0,495109;
211009;0800;0,632942;
211009;0900;0,32678;
211009;1000;0,230611;
211009;1100;1,56934;
211009;1200;1,71688;
211009;1300;2,2911;
211009;1400;2,43717;
211009;1500;2,45434;
211009;1600;2,81853;
211009;1700;2,55926;
211009;1800;2,4334;
211009;1900;2,30484;
211009;2000;2,07644;
211009;2100;1,187;
211009;2200;1,41542;
211009;2300;0,549641;
211010;0000;1,80298;
211010;0100;1,89061;
211010;0200;1,16402;
211010;0300;1,07501;
211010;0400;0,17944;
211010;0500;0,625151;
211010;0600;0,521405;
211010;0700;0,989584;
211010;0800;0,668333;
211010;0900;0,420036;
211010;1000;0,957471;
211010;1100;1,76188;
211010;1200;2,01764;
211010;1300;1,80684;
211010;1400;2,15845;
211010;1500;2,53951;
211010;1600;2,58813;
211010;1700;3,13067;
211010;1800;2,42867;
211010;1900;1,50335;
211010;2000;1,37178;
211010;2100;1,50254;
211010;2200;2,02763;
211010;2300;1,49729;
211011;0000;2,06794;
211011;0100;1,06769;
211011;0200;1,26032;
211011;0300;0,343217;
211011;0400;0,358691;
211011;0500;0,518977;
211011;0600;0,798446;
211011;0700;0,861911;
211011;0800;1,10379;
211011;0900;0,710382;
211011;1000;1,12568;
211011;1100;1,2246;
211011;1200;0,574438;
211011;1300;1,02953;
211011;1400;0,527733;
211011;1500;0,51329;
211011;1600;1,43505;
211011;1700;2,76641;
211011;1800;1,35208;
211011;1900;0,500992;
211011;2000;0,425981;
211011;2100;1,41203;
211011;2200;3,02389;
211011;2300;1,50275;
211012;0000;1,33444;
211012;0100;2,10987;
211012;0200;2,50287;
211012;0300;1,92804;
211012;0400;1,34861;
211012;0500;1,13114;
211012;0600;1,03656;
211012;0700;1,41601;
211012;0800;1,86592;
211012;0900;1,90243;
211012;1000;2,71091;
211012;1100;3,04296;
211012;1200;2,64831;
211012;1300;3,43195;
211012;1400;3,99137;
211012;1500;3,10115;
211012;1600;1,88645;
211012;1700;2,38377;
211012;1800;2,00371;
211012;1900;1,58565;
211012;2000;1,02437;
211012;2100;0,696538;
211012;2200;1,02702;
211012;2300;1,08643;
211013;0000;0,265073;
211013;0100;1,0578;
211013;0200;0,669102;
211013;0300;0,430307;
211013;0400;0,337942;
211013;0500;0,487655;
211013;0600;0,524803;
211013;0700;0,72392;
211013;0800;1,15043;
211013;0900;1,47527;
211013;1000;2,42256;
211013;1100;1,46938;
211013;1200;2,90216;
211013;1300;2,5313;
211013;1400;2,78974;
211013;1500;2,95378;
211013;1600;1,79735;
211013;1700;2,90563;
211013;1800;3,20989;
211013;1900;1,32649;
211013;2000;1,76946;
211013;2100;2,18498;
211013;2200;1,61697;
211013;2300;1,3654;
211014;0000;0,701906;
211014;0100;1,43813;
211014;0200;1,4321;
211014;0300;1,12432;
211014;0400;0,657842;
211014;0500;0,456057;
211014;0600;1,07244;
211014;0700;1,51811;
211014;0800;1,39921;
211014;0900;2,24569;
211014;1000;1,85859;
211014;1100;1,30152;
211014;1200;1,54878;
211014;1300;1,38755;
211014;1400;1,18925;
211014;1500;2,20253;
211014;1600;2,55577;
211014;1700;3,27263;
211014;1800;2,77959;
211014;1900;2,47657;
211014;2000;2,03373;
211014;2100;1,7125;
211014;2200;1,78901;
211014;2300;1,85235;
211015;0000;0,852266;
211015;0100;1,15003;
211015;0200;1,16086;
211015;0300;0,72209;
211015;0400;0,462954;
211015;0500;0,187142;
211015;0600;0,186441;
211015;0700;1,62555;
211015;0800;2,12959;
211015;0900;2,58868;
211015;1000;2,79482;
211015;1100;2,69625;
211015;1200;3,21995;
211015;1300;3,14309;
211015;1400;3,36488;
211015;1500;3,41073;
211015;1600;3,40413;
211015;1700;3,34829;
211015;1800;2,55858;
211015;1900;1,46668;
211015;2000;1,05901;
211015;2100;1,46248;
211015;2200;1,33183;
211015;2300;1,20202;
211016;0000;1,47608;
211016;0100;1,26017;
211016;0200;1,29512;
211016;0300;1,21977;
211016;0400;1,14834;
211016;0500;1,1849;
211016;0600;1,43607;
211016;0700;1,67215;
211016;0800;1,93155;
211016;0900;2,84046;
211016;1000;2,86216;
211016;1100;3,19131;
211016;1200;3,38668;
211016;1300;3,12919;
211016;1400;3,15393;
211016;1500;3,17053;
211016;1600;3,67836;
211016;1700;3,47722;
211016;1800;2,49857;
211016;1900;1,83925;
211016;2000;1,94302;
211016;2100;2,70237;
211016;2200;1,98043;
211016;2300;2,27947;
211017;0000;2,4031;
211017;0100;1,28157;
211017;0200;1,65542;
211017;0300;2,2455;
211017;0400;1,56578;
211017;0500;2,18874;
211017;0600;1,86493;
211017;0700;2,89134;
211017;0800;3,18571;
211017;0900;2,76803;
211017;1000;2,98205;
211017;1100;2,63461;
211017;1200;3,21158;
211017;1300;3,38387;
211017;1400;3,53832;
211017;1500;3,44866;
211017;1600;3,19535;
211017;1700;3,34761;
211017;1800;2,54693;
211017;1900;1,26635;
211017;2000;0,673062;
211017;2100;0,842545;
211017;2200;0,852295;
211017;2300;0,47126;
211018;0000;1,32197;
211018;0100;1,04953;
211018;0200;0,152577;
211018;0300;0,888779;
211018;0400;0,724393;
211018;0500;0,69227;
211018;0600;0,953079;
211018;0700;2,04174;
211018;0800;2,32602;
211018;0900;1,92079;
211018;1000;1,82945;
211018;1100;1,92817;
211018;1200;1,78659;
211018;1300;2,13106;
211018;1400;2,45712;
211018;1500;2,57025;
211018;1600;3,01743;
211018;1700;3,02097;
211018;1800;2,31858;
211018;1900;1,00956;
211018;2000;0,853999;
211018;2100;0,779238;
211018;2200;0,354167;
211018;2300;0,109022;
211019;0000;0,226306;
211019;0100;0,161625;
211019;0200;0,729202;
211019;0300;0,64913;
211019;0400;0,51383;
211019;0500;0,607132;
211019;0600;0,346949;
211019;0700;1,15786;
211019;0800;1,38608;
211019;0900;0,784192;
211019;1000;1,10485;
211019;1100;0,939501;
211019;1200;1,03085;
211019;1300;0,761079;
211019;1400;0,638037;
211019;1500;1,28972;
211019;1600;1,99652;
211019;1700;2,5406;
211019;1800;1,91409;
211019;1900;1,53161;
211019;2000;1,68856;
211019;2100;1,5838;
211019;2200;1,85249;
211019;2300;0,676484;
211020;0000;0,15371;
211020;0100;0,632632;
211020;0200;0,223951;
211020;0300;0,111297;
211020;0400;0,819877;
211020;0500;1,8033;
211020;0600;2,0667;
211020;0700;1,69062;
211020;0800;1,81119;
211020;0900;1,7424;
211020;1000;1,11149;
211020;1100;1,25554;
211020;1200;1,87491;
211020;1300;0,987382;
211020;1400;0,983928;
211020;1500;0,604586;
211020;1600;0,68856;
211020;1700;0,783629;
211020;1800;1,11768;
211020;1900;2,12916;
211020;2000;2,29221;
211020;2100;2,04586;
211020;2200;2,17552;
211020;2300;1,37928;
211021;0000;0,806234;
211021;0100;0,962369;
211021;0200;0,830934;
211021;0300;1,58615;
211021;0400;1,76892;
211021;0500;1,51637;
211021;0600;1,89231;
211021;0700;1,95803;
211021;0800;1,5048;
211021;0900;1,48191;
211021;1000;2,30975;
211021;1100;2,52729;
211021;1200;2,49574;
211021;1300;2,11375;
211021;1400;2,76805;
211021;1500;2,9894;
211021;1600;2,41579;
211021;1700;2,63225;
211021;1800;2,42928;
211021;1900;1,05418;
211021;2000;0,757515;
211021;2100;1,40335;
211021;2200;1,55793;
211021;2300;1,17184;
211022;0000;1,45519;
211022;0100;1,68027;
211022;0200;1,84298;
211022;0300;2,05934;
211022;0400;2,34614;
211022;0500;2,0248;
211022;0600;1,74711;
211022;0700;2,74642;
211022;0800;2,77246;
211022;0900;3,04119;
211022;1000;3,4134;
211022;1100;2,65032;
211022;1200;2,71981;
211022;1300;2,74239;
211022;1400;2,37115;
211022;1500;2,48694;
211022;1600;2,43522;
211022;1700;2,54673;
211022;1800;3,64274;
211022;1900;2,86199;
211022;2000;2,07071;
211022;2100;1,66354;
211022;2200;1,87214;
211022;2300;2,23497;
211023;0000;2,12879;
211023;0100;2,41778;
211023;0200;1,623;
211023;0300;2,15741;
211023;0400;2,01703;
211023;0500;1,51079;
211023;0600;1,9402;
211023;0700;2,78259;
211023;0800;3,18139;
211023;0900;3,60609;
211023;1000;3,31954;
211023;1100;3,3442;
211023;1200;3,17192;
211023;1300;2,92536;
211023;1400;3,30756;
211023;1500;3,57048;
211023;1600;3,25702;
211023;1700;3,3077;
211023;1800;2,99474;
211023;1900;1,35184;
211023;2000;1,74203;
211023;2100;1,55221;
211023;2200;1,06193;
211023;2300;0,769004;
211024;0000;1,01298;
211024;0100;0,767467;
211024;0200;0,518277;
211024;0300;0,632727;
211024;0400;0,330123;
211024;0500;0,839777;
211024;0600;0,848571;
211024;0700;1,61274;
211024;0800;1,99911;
211024;0900;2,53776;
211024;1000;2,96171;
211024;1100;3,08508;
211024;1200;3,51112;
211024;1300;3,70549;
211024;1400;3,78473;
211024;1500;3,62835;
211024;1600;3,78996;
211024;1700;3,98539;
211024;1800;3,01843;
211024;1900;1,84078;
211024;2000;1,72976;
211024;2100;1,2657;
211024;2200;1,8241;
211024;2300;1,68545;
211025;0000;1,09809;
211025;0100;0,188879;
211025;0200;0,238736;
211025;0300;1,76359;
211025;0400;1,38338;
211025;0500;1,02978;
211025;0600;1,56231;
211025;0700;1,68596;
211025;0800;3,1089;
211025;0900;4,42902;
211025;1000;4,10468;
211025;1100;3,76662;
211025;1200;3,83824;
211025;1300;3,73372;
211025;1400;4,5297;
211025;1500;4,51518;
211025;1600;4,60921;
211025;1700;4,90137;
211025;1800;3,60486;
211025;1900;3,44239;
211025;2000;3,56334;
211025;2100;3,20707;
211025;2200;2,7589;
211025;2300;2,5877;
211026;0000;1,97262;
211026;0100;1,3911;
211026;0200;1,24744;
211026;0300;0,345974;
211026;0400;0,464783;
211026;0500;0,497541;
211026;0600;1,20996;
211026;0700;1,51022;
211026;0800;1,88297;
211026;0900;2,01732;
211026;1000;1,76501;
211026;1100;1,0391;
211026;1200;1,58857;
211026;1300;2,19124;
211026;1400;2,42409;
211026;1500;2,66224;
211026;1600;3,12255;
211026;1700;2,46741;
211026;1800;2,17253;
211026;1900;0,709609;
211026;2000;1,13581;
211026;2100;1,69989;
211026;2200;1,73848;
211026;2300;1,1006;
211027;0000;0,470949;
211027;0100;0,325689;
211027;0200;0,565706;
211027;0300;0,115542;
211027;0400;0,61147;
211027;0500;0,275093;
211027;0600;0,170224;
211027;0700;1,75175;
211027;0800;1,10564;
211027;0900;0,763333;
211027;1000;1,33974;
211027;1100;1,01222;
211027;1200;1,56572;
211027;1300;1,29774;
211027;1400;1,91728;
211027;1500;3,10976;
211027;1600;3,05547;
211027;1700;2,8882;
211027;1800;2,65795;
211027;1900;1,20976;
211027;2000;1,27536;
211027;2100;1,43317;
211027;2200;0,809406;
211027;2300;0,929219;
211028;0000;0,807902;
211028;0100;0,542933;
211028;0200;0,713574;
211028;0300;0,661522;
211028;0400;0,277944;
211028;0500;0,584188;
211028;0600;0,398037;
211028;0700;1,57928;
211028;0800;1,49797;
211028;0900;1,45702;
211028;1000;2,03545;
211028;1100;1,98295;
211028;1200;2,36103;
211028;1300;2,77563;
211028;1400;2,63105;
211028;1500;2,81863;
211028;1600;2,86761;
211028;1700;2,57903;
211028;1800;2,1592;
211028;1900;1,17814;
211028;2000;1,66329;
211028;2100;1,47367;
211028;2200;1,31241;
211028;2300;0,995265;
211029;0000;0,585514;
211029;0100;0,519873;
211029;0200;0,339007;
211029;0300;0,3453;
211029;0400;0,51041;
211029;0500;0,402677;
211029;0600;0,476808;
211029;0700;1,9713;
211029;0800;1,55584;
211029;0900;1,96379;
211029;1000;2,16912;
211029;1100;2,92759;
211029;1200;2,77237;
211029;1300;3,39109;
211029;1400;3,2776;
211029;1500;3,34028;
211029;1600;3,1717;
211029;1700;3,09249;
211029;1800;2,55814;
211029;1900;1,9381;
211029;2000;2,24846;
211029;2100;2,50589;
211029;2200;2,92278;
211029;2300;2,19711;
211030;0000;1,93204;
211030;0100;1,22425;
211030;0200;2,21296;
211030;0300;1,54654;
211030;0400;1,44332;
211030;0500;1,38307;
211030;0600;1,54883;
211030;0700;2,1517;
211030;0800;2,64807;
211030;0900;2,56282;
211030;1000;1,95071;
211030;1100;1,45171;
211030;1200;1,92315;
211030;1300;1,69436;
211030;1400;1,74732;
211030;1500;2,2869;
211030;1600;2,25414;
211030;1700;1,98719;
211030;1800;1,23319;
211030;1900;0,0876824;
211030;2000;0,443985;
211030;2100;0,461054;
211030;2200;0,252885;
211030;2300;0,0450676;
211031;0000;0,590465;
211031;0100;0,745726;
211031;0200;0,419732;
211031;0300;0,725254;
211031;0400;0,272197;
211031;0500;0,261318;
211031;0600;0,789281;
211031;0700;0,602168;
211031;0800;0,537302;
211031;0900;0,480927;
211031;1000;0,82709;
211031;1100;0,273085;
211031;1200;1,17685;
