FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
201225;0200;1,24337;;;
201225;0300;1,14716;;;
201225;0400;1,18895;;;
201225;0500;1,56231;;;
201225;0600;1,75299;;;
201225;0700;2,03898;;;
201225;0800;1,79032;;;
201225;0900;1,50103;;;
201225;1000;1,43587;;;
201225;1100;1,38632;;;
201225;1200;1,3134;;;
201225;1300;1,33512;;;
201225;1400;1,32083;;;
201225;1500;1,31596;;;
201225;1600;1,32141;;;
201225;1700;1,47147;;;
201225;1800;1,41523;;;
201225;1900;1,61186;;;
201225;2000;3,50946;;;
201225;2100;2,89148;;;
201225;2200;2,82839;;;
201225;2300;1,86225;;;
201226;0000;1,17623;;;
201226;0100;1,73185;;;
201226;0200;1,16335;;;
201226;0300;1,11243;;;
201226;0400;1,19721;;;
201226;0500;1,85077;;;
201226;0600;2,27285;;;
201226;0700;2,77785;;;
201226;0800;2,14122;;;
201226;0900;1,38195;;;
201226;1000;1,40515;;;
201226;1100;1,50607;;;
201226;1200;2,03155;;;
201226;1300;1,77033;;;
201226;1400;1,35065;;;
201226;1500;2,02362;;;
201226;1600;1,40969;;;
201226;1700;1,68478;;;
201226;1800;1,54926;;;
201226;1900;1,92477;;;
201226;2000;1,39276;;;
201226;2100;1,33314;;;
201226;2200;1,23842;;;
201226;2300;1,51168;;;
201227;0000;1,36217;;;
201227;0100;1,23288;;;
201227;0200;1,17937;;;
201227;0300;1,20315;;;
201227;0400;1,23866;;;
201227;0500;1,47378;;;
201227;0600;1,51284;;;
201227;0700;1,71996;;;
201227;0800;1,61805;;;
201227;0900;1,62961;;;
201227;1000;1,35139;;;
201227;1100;1,467;;;
201227;1200;1,39887;;;
201227;1300;1,93343;;;
201227;1400;1,86241;;;
201227;1500;1,40763;;;
201227;1600;1,61153;;;
201227;1700;1,75836;;;
201227;1800;2,35891;;;
201227;1900;2,31637;;;
201227;2000;2,74672;;;
201227;2100;1,93492;;;
201227;2200;1,60525;;;
201227;2300;1,30448;;;
201228;0000;1,36452;;;
201228;0100;1,24419;;;
201228;0200;1,2138;;;
201228;0300;1,18267;;;
201228;0400;2,67132;;;
201228;0500;6,75886;;;
201228;0600;13,5968;;;
201228;0700;9,19797;;;
201228;0800;4,46561;;;
201228;0900;3,68808;;;
201228;1000;2,63316;;;
201228;1100;2,02874;;;
201228;1200;1,86985;;;
201228;1300;1,77199;;;
201228;1400;1,95953;;;
201228;1500;2,85085;;;
201228;1600;3,7449;;;
201228;1700;4,0934;;;
201228;1800;6,01355;;;
201228;1900;4,07548;;;
201228;2000;4,88959;;;
201228;2100;3,67454;;;
201228;2200;3,50599;;;
201228;2300;2,51846;;;
201229;0000;3,67099;;;
201229;0100;1,50507;;;
201229;0200;1,24081;;;
201229;0300;1,39689;;;
201229;0400;2,94558;;;
201229;0500;5,93658;;;
201229;0600;11,2151;;;
201229;0700;9,03329;;;
201229;0800;5,21026;;;
201229;0900;2,89842;;;
201229;1000;1,95631;;;
201229;1100;2,10529;;;
201229;1200;2,06152;;;
201229;1300;2,35882;;;
201229;1400;2,954;;;
201229;1500;4,05005;;;
201229;1600;4,89653;;;
201229;1700;5,76151;;;
201229;1800;5,14444;;;
201229;1900;4,22611;;;
201229;2000;3,24577;;;
201229;2100;3,52548;;;
201229;2200;3,13932;;;
201229;2300;1,62168;;;
201230;0000;1,28194;;;
201230;0100;1,94871;;;
201230;0200;1,61293;;;
201230;0300;1,14225;;;
201230;0400;1,46502;;;
201230;0500;2,53093;;;
201230;0600;4,89463;;;
201230;0700;3,94062;;;
201230;0800;5,89174;;;
201230;0900;2,70824;;;
201230;1000;2,74168;;;
201230;1100;;;;
201230;1200;2,22402;;;
201230;1300;4,72021;;;
201230;1400;10,9098;;;
201230;1500;2,40573;;;
201230;1600;6,58445;;;
201230;1700;2,81064;;;
201230;1800;2,65373;;;
201230;1900;2,49591;;;
201230;2000;2,51755;;;
201230;2100;3,95541;;;
201230;2200;2,02172;;;
201230;2300;1,86811;;;
201231;0000;1,74944;;;
201231;0100;1,59658;;;
201231;0200;1,43389;;;
201231;0300;1,34412;;;
201231;0400;1,61789;;;
201231;0500;1,64869;;;
201231;0600;4,03832;;;
201231;0700;3,43414;;;
201231;0800;3,44256;;;
201231;0900;2,96606;;;
201231;1000;2,41812;;;
201231;1100;2,66785;;;
201231;1200;2,09018;;;
201231;1300;1,9872;;;
201231;1400;1,96135;;;
201231;1500;1,97844;;;
201231;1600;2,07763;;;
201231;1700;1,9597;;;
201231;1800;1,96746;;;
201231;1900;2,14609;;;
201231;2000;2,79527;;;
201231;2100;1,75208;;;
201231;2200;1,68486;;;
201231;2300;2,61921;;;
210101;0000;7,29986;;;
210101;0100;2,67289;;;
210101;0200;1,43868;;;
210101;0300;1,48798;;;
210101;0400;1,42629;;;
210101;0500;1,52498;;;
210101;0600;1,75778;;;
210101;0700;2,11429;;;
210101;0800;1,80725;;;
210101;0900;1,56206;;;
210101;1000;1,72929;;;
210101;1100;1,60071;;;
210101;1200;1,72913;;;
210101;1300;1,79271;;;
210101;1400;1,68841;;;
210101;1500;1,78528;;;
210101;1600;2,147;;;
210101;1700;3,25205;;;
210101;1800;1,92881;;;
210101;1900;2,13263;;;
210101;2000;3,07061;;;
210101;2100;2,85449;;;
210101;2200;1,80667;;;
210101;2300;3,0422;;;
210102;0000;1,46626;;;
210102;0100;1,56619;;;
210102;0200;1,54827;;;
210102;0300;1,51565;;;
210102;0400;1,56743;;;
210102;0500;2,11983;;;
210102;0600;4,63391;;;
210102;0700;4,67487;;;
210102;0800;2,0303;;;
210102;0900;1,88843;;;
210102;1000;1,76687;;;
210102;1100;1,83533;;;
210102;1200;1,73846;;;
210102;1300;1,77843;;;
210102;1400;2,1299;;;
210102;1500;1,85606;;;
210102;1600;1,78181;;;
210102;1700;1,9303;;;
210102;1800;1,98439;;;
210102;1900;1,9483;;;
210102;2000;2,40036;;;
210102;2100;1,90172;;;
210102;2200;1,87307;;;
210102;2300;1,63622;;;
210103;0000;1,70765;;;
210103;0100;2,00561;;;
210103;0200;1,8141;;;
210103;0300;1,80353;;;
210103;0400;2,14534;;;
210103;0500;2,14204;;;
210103;0600;2,35246;;;
210103;0700;2,88835;;;
210103;0800;3,17887;;;
210103;0900;1,89842;;;
210103;1000;1,59295;;;
210103;1100;1,70955;;;
210103;1200;1,66132;;;
210103;1300;2,05376;;;
210103;1400;1,75382;;;
210103;1500;1,93402;;;
210103;1600;1,75258;;;
210103;1700;2,17829;;;
210103;1800;1,96779;;;
210103;1900;2,30374;;;
210103;2000;2,58997;;;
210103;2100;2,94979;;;
210103;2200;3,27987;;;
210103;2300;3,7743;;;
210104;0000;2,49715;;;
210104;0100;2,00809;;;
210104;0200;1,46535;;;
210104;0300;1,45875;;;
210104;0400;1,52754;;;
210104;0500;1,71376;;;
210104;0600;2,64985;;;
210104;0700;3,9706;;;
210104;0800;3,36031;;;
210104;0900;3,10967;;;
210104;1000;3,46172;;;
210104;1100;2,29259;;;
210104;1200;2,13296;;;
210104;1300;1,91717;;;
210104;1400;1,92584;;;
210104;1500;1,87307;;;
210104;1600;3,15823;;;
210104;1700;2,29688;;;
210104;1800;2,30473;;;
210104;1900;2,09802;;;
210104;2000;15,3307;;;
210104;2100;4,20431;;;
210104;2200;2,08093;;;
210104;2300;1,94194;;;
210105;0000;1,52688;;;
210105;0100;1,42398;;;
210105;0200;1,61557;;;
210105;0300;1,46271;;;
210105;0400;1,59278;;;
210105;0500;2,62788;;;
210105;0600;4,7269;;;
210105;0700;5,17772;;;
210105;0800;3,46024;;;
210105;0900;3,67115;;;
210105;1000;2,73086;;;
210105;1100;2,11743;;;
210105;1200;2,07845;;;
210105;1300;2,47816;;;
210105;1400;2,49913;;;
210105;1500;2,9431;;;
210105;1600;3,5424;;;
210105;1700;4,99092;;;
210105;1800;3,28087;;;
210105;1900;2,9976;;;
210105;2000;3,44199;;;
210105;2100;2,80552;;;
210105;2200;1,57246;;;
210105;2300;1,95416;;;
210106;0000;2,15905;;;
210106;0100;1,42092;;;
210106;0200;1,56437;;;
210106;0300;1,81675;;;
210106;0400;1,68709;;;
210106;0500;2,49401;;;
210106;0600;6,60707;;;
210106;0700;14,0164;;;
210106;0800;13,1625;;;
210106;0900;4,46074;;;
210106;1000;2,58593;;;
210106;1100;2,09101;;;
210106;1200;4,91197;;;
210106;1300;3,7767;;;
210106;1400;1,84978;;;
210106;1500;1,93971;;;
210106;1600;3,83104;;;
210106;1700;4,0446;;;
210106;1800;3,91238;;;
210106;1900;2,69609;;;
210106;2000;2,76786;;;
210106;2100;3,3798;;;
210106;2200;3,87233;;;
210106;2300;2,32926;;;
210107;0000;2,11099;;;
210107;0100;1,61293;;;
210107;0200;1,87587;;;
210107;0300;1,68016;;;
210107;0400;1,75481;;;
210107;0500;2,12404;;;
210107;0600;4,25973;;;
210107;0700;6,0773;;;
210107;0800;3,37485;;;
210107;0900;2,36147;;;
210107;1000;2,53555;;;
210107;1100;;;;
210107;1200;;;;
210107;1300;;;;
210107;1400;;;;
210107;1500;;;;
210107;1600;;;;
210107;1700;;;;
210107;1800;;;;
210107;1900;;;;
210107;2000;;;;
210107;2100;;;;
210107;2200;;;;
210107;2300;;;;
210108;0000;;;;
210108;0100;;;;
210108;0200;;;;
210108;0300;;;;
210108;0400;;;;
210108;0500;;;;
210108;0600;;;;
210108;0700;;;;
210108;0800;;;;
210108;0900;;;;
210108;1000;;;;
210108;1100;4,52342;;;
210108;1200;2,93815;;;
210108;1300;2,61153;;;
210108;1400;3,6159;;;
210108;1500;2,25964;;;
210108;1600;5,0128;;;
210108;1700;4,11925;;;
210108;1800;3,61392;;;
210108;1900;3,73326;;;
210108;2000;2,46701;;;
210108;2100;2,19729;;;
210108;2200;1,67313;;;
210108;2300;1,56908;;;
210109;0000;1,79825;;;
210109;0100;1,69667;;;
210109;0200;2,01107;;;
210109;0300;1,93443;;;
210109;0400;1,78413;;;
210109;0500;2,57742;;;
210109;0600;3,35932;;;
210109;0700;3,32843;;;
210109;0800;2,54521;;;
210109;0900;2,0972;;;
210109;1000;2,31778;;;
210109;1100;1,85688;;;
210109;1200;2,5159;;;
210109;1300;2,54125;;;
210109;1400;1,93426;;;
210109;1500;1,92221;;;
210109;1600;2,05417;;;
210109;1700;2,21166;;;
210109;1800;2,2821;;;
210109;1900;2,53299;;;
210109;2000;3,46048;;;
210109;2100;2,8203;;;
210109;2200;2,05244;;;
210109;2300;2,32736;;;
210110;0000;2,85118;;;
210110;0100;2,85498;;;
210110;0200;1,83178;;;
210110;0300;1,93666;;;
210110;0400;1,95945;;;
210110;0500;1,99199;;;
210110;0600;2,91601;;;
210110;0700;3,42762;;;
210110;0800;2,19762;;;
210110;0900;2,10331;;;
210110;1000;2,23883;;;
210110;1100;2,62755;;;
210110;1200;2,31943;;;
210110;1300;1,85258;;;
210110;1400;2,1541;;;
210110;1500;2,05351;;;
210110;1600;2,12916;;;
210110;1700;2,31712;;;
210110;1800;2,23957;;;
210110;1900;4,47453;;;
210110;2000;2,41927;;;
210110;2100;2,36947;;;
210110;2200;2,77901;;;
210110;2300;1,97613;;;
210111;0000;1,88199;;;
210111;0100;1,90519;;;
210111;0200;4,07069;;;
210111;0300;2,5287;;;
210111;0400;2,59336;;;
210111;0500;5,96449;;;
210111;0600;3,95623;;;
210111;0700;4,7511;;;
210111;0800;3,4476;;;
210111;0900;2,99884;;;
210111;1000;2,70476;;;
210111;1100;2,79214;;;
210111;1200;2,42803;;;
210111;1300;3,058;;;
210111;1400;;;;
210111;1500;;;;
210111;1600;;;;
210111;1700;2,93203;;;
210111;1800;2,81886;;;
210111;1900;3,95484;;;
210111;2000;3,23335;;;
210111;2100;2,46488;;;
210111;2200;2,13314;;;
210111;2300;2,06527;;;
210112;0000;2,93211;;;
210112;0100;2,19348;;;
210112;0200;1,89033;;;
210112;0300;1,92987;;;
210112;0400;2,26821;;;
210112;0500;2,19441;;;
210112;0600;4,96461;;;
210112;0700;5,56716;;;
210112;0800;4,8638;;;
210112;0900;3,90385;;;
210112;1000;3,45869;;;
210112;1100;3,07178;;;
210112;1200;3,89625;;;
210112;1300;3,35337;;;
210112;1400;2,26771;;;
210112;1500;2,53819;;;
210112;1600;5,33822;;;
210112;1700;2,51754;;;
210112;1800;2,3721;;;
210112;1900;2,74522;;;
210112;2000;3,75014;;;
210112;2100;3,0289;;;
210112;2200;3,05114;;;
210112;2300;2,47107;;;
210113;0000;3,21028;;;
210113;0100;2,04253;;;
210113;0200;2,05675;;;
210113;0300;2,25868;;;
210113;0400;7,10986;;;
210113;0500;19,5484;;;
210113;0600;15,5143;;;
210113;0700;6,98072;;;
210113;0800;4,31308;;;
210113;0900;4,1811;;;
210113;1000;3,41689;;;
210113;1100;10,4378;;;
210113;1200;3,79879;;;
210113;1300;2,71572;;;
210113;1400;2,43563;;;
210113;1500;2,71797;;;
210113;1600;3,3863;;;
210113;1700;3,33415;;;
210113;1800;3,11842;;;
210113;1900;2,94916;;;
210113;2000;5,08171;;;
210113;2100;2,47516;;;
210113;2200;2,198;;;
210113;2300;2,04295;;;
210114;0000;2,50091;;;
210114;0100;2,8838;;;
210114;0200;1,93714;;;
210114;0300;2,16122;;;
210114;0400;4,40377;;;
210114;0500;20,0825;;;
210114;0600;27,3033;;;
210114;0700;18,4183;;;
210114;0800;6,01851;;;
210114;0900;5,52562;;;
210114;1000;3,29328;;;
210114;1100;2,64066;;;
210114;1200;2,48879;;;
210114;1300;2,21371;;;
210114;1400;2,67668;;;
210114;1500;2,8395;;;
210114;1600;5,15133;;;
210114;1700;9,72929;;;
210114;1800;5,42515;;;
210114;1900;3,85521;;;
210114;2000;4,25214;;;
210114;2100;3,77839;;;
210114;2200;2,87486;;;
210114;2300;2,26478;;;
210115;0000;4,317;;;
210115;0100;1,9633;;;
210115;0200;1,9144;;;
210115;0300;1,90796;;;
210115;0400;2,77631;;;
210115;0500;3,51368;;;
210115;0600;8,54741;;;
210115;0700;7,66051;;;
210115;0800;7,18509;;;
210115;0900;3,10822;;;
210115;1000;2,97691;;;
210115;1100;3,29879;;;
210115;1200;2,94256;;;
210115;1300;2,98594;;;
210115;1400;2,54964;;;
210115;1500;2,43103;;;
210115;1600;3,60387;;;
210115;1700;2,87026;;;
210115;1800;3,03099;;;
210115;1900;3,70116;;;
210115;2000;5,44881;;;
210115;2100;6,97078;;;
210115;2200;2,84134;;;
210115;2300;2,67451;;;
210116;0000;1,90128;;;
210116;0100;2,05089;;;
210116;0200;1,99188;;;
210116;0300;1,94023;;;
210116;0400;2,0157;;;
210116;0500;2,13297;;;
210116;0600;2,56368;;;
210116;0700;3,64057;;;
210116;0800;3,13572;;;
210116;0900;2,58315;;;
210116;1000;2,77815;;;
210116;1100;2,34828;;;
210116;1200;2,46238;;;
210116;1300;2,32822;;;
210116;1400;2,42643;;;
210116;1500;2,28476;;;
210116;1600;2,15337;;;
210116;1700;2,25108;;;
210116;1800;2,65904;;;
210116;1900;2,283;;;
210116;2000;2,81685;;;
210116;2100;2,81752;;;
210116;2200;2,00601;;;
210116;2300;2,14693;;;
210117;0000;2,44382;;;
210117;0100;2,02281;;;
210117;0200;1,84436;;;
210117;0300;1,9078;;;
210117;0400;1,96213;;;
210117;0500;1,92744;;;
210117;0600;2,34369;;;
210117;0700;2,63288;;;
210117;0800;2,25467;;;
210117;0900;2,142;;;
210117;1000;2,17568;;;
210117;1100;2,06209;;;
210117;1200;2,12704;;;
210117;1300;2,11149;;;
210117;1400;2,1359;;;
210117;1500;2,48812;;;
210117;1600;2,21681;;;
210117;1700;2,89458;;;
210117;1800;2,21438;;;
210117;1900;2,34803;;;
210117;2000;3,30213;;;
210117;2100;12,3922;;;
210117;2200;3,03199;;;
210117;2300;2,74422;;;
210118;0000;2,04195;;;
210118;0100;1,91891;;;
210118;0200;1,84478;;;
210118;0300;1,92368;;;
210118;0400;2,12896;;;
210118;0500;2,58482;;;
210118;0600;4,71327;;;
210118;0700;6,95523;;;
210118;0800;3,91121;;;
210118;0900;2,82997;;;
210118;1000;2,67885;;;
210118;1100;2,67627;;;
210118;1200;2,41983;;;
210118;1300;;;;
210118;1400;;;;
210118;1500;;;;
210118;1600;;;;
210118;1700;;;;
210118;1800;;;;
210118;1900;;;;
210118;2000;1,36403;;;
210118;2100;1,00835;;;
210118;2200;1;;;
210118;2300;1;;;
210119;0000;1,03568;;;
210119;0100;1;;;
210119;0200;1;;;
210119;0300;1,35087;;;
210119;0400;1,06017;;;
210119;0500;7,67964;;;
210119;0600;10,331;;;
210119;0700;10,1478;;;
210119;0800;13,9864;;;
210119;0900;2,34371;;;
210119;1000;1,08499;;;
210119;1100;3,47829;;;
210119;1200;1,19037;;;
210119;1300;1,03409;;;
210119;1400;1,72813;;;
210119;1500;1,38103;;;
210119;1600;1,44567;;;
210119;1700;1,63741;;;
210119;1800;1,38512;;;
210119;1900;1,11205;;;
210119;2000;1,21395;;;
210119;2100;2,09154;;;
210119;2200;1,26629;;;
210119;2300;1,84459;;;
210120;0000;1;;;
210120;0100;1,0748;;;
210120;0200;1;;;
210120;0300;1;;;
210120;0400;1;;;
210120;0500;2,09917;;;
210120;0600;3,01411;;;
210120;0700;9,77977;;;
210120;0800;4,94371;;;
210120;0900;4,32001;;;
210120;1000;1,37247;;;
210120;1100;1,00852;;;
210120;1200;1,91813;;;
210120;1300;1,02288;;;
210120;1400;1,11303;;;
210120;1500;1,35349;;;
210120;1600;1,26648;;;
210120;1700;1,65514;;;
210120;1800;1,42694;;;
210120;1900;1,12183;;;
210120;2000;1,03707;;;
210120;2100;1;;;
210120;2200;1,00718;;;
210120;2300;1;;;
210121;0000;1,15545;;;
210121;0100;1;;;
210121;0200;1;;;
210121;0300;2,23307;;;
210121;0400;1;;;
210121;0500;1,00451;;;
210121;0600;9,77736;;;
210121;0700;10,2935;;;
210121;0800;4,4723;;;
210121;0900;1,46484;;;
210121;1000;1,00534;;;
210121;1100;1,3395;;;
210121;1200;1,04244;;;
210121;1300;1;;;
210121;1400;1,02815;;;
210121;1500;1,41512;;;
210121;1600;2,07196;;;
210121;1700;1,36226;;;
210121;1800;1,16912;;;
210121;1900;1,02506;;;
210121;2000;1,21543;;;
210121;2100;1;;;
210121;2200;1,27765;;;
210121;2300;1,34039;;;
210122;0000;1,06678;;;
210122;0100;2,66838;;;
210122;0200;1;;;
210122;0300;1;;;
210122;0400;1,08951;;;
210122;0500;5,1303;;;
210122;0600;16,3639;;;
210122;0700;12,3569;;;
210122;0800;7,0394;;;
210122;0900;1,24209;;;
210122;1000;1,04203;;;
210122;1100;1,00935;;;
210122;1200;1;;;
210122;1300;1,0635;;;
210122;1400;1,0035;;;
210122;1500;1,64342;;;
210122;1600;1,91239;;;
210122;1700;1,65162;;;
210122;1800;1,46406;;;
210122;1900;1,22246;;;
210122;2000;1,11817;;;
210122;2100;1;;;
210122;2200;1;;;
210122;2300;1,01362;;;
210123;0000;1,57519;;;
210123;0100;1;;;
210123;0200;1;;;
210123;0300;1;;;
210123;0400;1;;;
210123;0500;1;;;
210123;0600;1,94888;;;
210123;0700;3,62619;;;
210123;0800;1,66002;;;
210123;0900;1;;;
210123;1000;1;;;
210123;1100;1;;;
210123;1200;1,01153;;;
210123;1300;1,45757;;;
210123;1400;1,25099;;;
210123;1500;1;;;
210123;1600;1,01119;;;
210123;1700;1;;;
210123;1800;1;;;
210123;1900;1,06728;;;
210123;2000;1;;;
210123;2100;1,10831;;;
210123;2200;1,11057;;;
210123;2300;2,08129;;;
210124;0000;1,21656;;;
210124;0100;1;;;
210124;0200;1;;;
210124;0300;1;;;
210124;0400;1;;;
210124;0500;1;;;
210124;0600;1,14516;;;
210124;0700;1,92644;;;
210124;0800;1,09808;;;
210124;0900;1;;;
210124;1000;1,11918;;;
210124;1100;1,02849;;;
210124;1200;1,09845;;;
210124;1300;1;;;
210124;1400;1,01571;;;
210124;1500;1,22148;;;
210124;1600;1,14935;;;
210124;1700;1;;;
210124;1800;1,06809;;;
210124;1900;1;;;
210124;2000;1,07044;;;
210124;2100;1;;;
210124;2200;1,64032;;;
210124;2300;1,04321;;;
210125;0000;1,01679;;;
210125;0100;1;;;
210125;0200;1;;;
210125;0300;1;;;
210125;0400;2,6412;;;
210125;0500;4,29088;;;
210125;0600;2,68498;;;
210125;0700;4,78206;;;
210125;0800;2,69373;;;
210125;0900;1,41951;;;
210125;1000;1;;;
210125;1100;1;;;
210125;1200;1,06209;;;
210125;1300;1;;;
210125;1400;1;;;
210125;1500;1,00258;;;
210125;1600;1,45951;;;
210125;1700;1,18053;;;
210125;1800;1,01144;;;
210125;1900;2,44848;;;
210125;2000;1,31005;;;
210125;2100;1;;;
210125;2200;1;;;
210125;2300;1;;;
210126;0000;1;;;
210126;0100;1;;;
210126;0200;1;;;
210126;0300;1,07846;;;
210126;0400;1;;;
210126;0500;1,05549;;;
210126;0600;2,73605;;;
210126;0700;4,37125;;;
210126;0800;1,21266;;;
210126;0900;1;;;
210126;1000;1;;;
210126;1100;1,00994;;;
210126;1200;1,0493;;;
210126;1300;1;;;
210126;1400;1;;;
210126;1500;1;;;
210126;1600;1,56835;;;
210126;1700;1,55992;;;
210126;1800;5,3478;;;
210126;1900;1;;;
210126;2000;1;;;
210126;2100;1,62969;;;
210126;2200;1,16446;;;
210126;2300;1,21095;;;
210127;0000;1;;;
210127;0100;1;;;
210127;0200;1;;;
210127;0300;1;;;
210127;0400;4,26093;;;
210127;0500;1,40929;;;
210127;0600;2,60382;;;
210127;0700;3,80539;;;
210127;0800;3,03149;;;
210127;0900;1,42815;;;
210127;1000;1;;;
210127;1100;;;;
210127;1200;;;;
210127;1300;;;;
210127;1400;1;;;
210127;1500;2,26449;;;
210127;1600;2,2263;;;
210127;1700;1;;;
210127;1800;1;;;
210127;1900;1,72966;;;
210127;2000;2,74388;;;
210127;2100;1,22893;;;
210127;2200;1,2381;;;
210127;2300;1,2225;;;
210128;0000;1,55871;;;
210128;0100;1;;;
210128;0200;1;;;
210128;0300;1;;;
210128;0400;1;;;
210128;0500;2,9944;;;
210128;0600;7,09205;;;
210128;0700;11,8853;;;
210128;0800;6,63976;;;
210128;0900;5,4791;;;
210128;1000;4,14594;;;
210128;1100;3,60514;;;
210128;1200;4,52982;;;
210128;1300;3,11065;;;
210128;1400;3,15711;;;
210128;1500;3,39969;;;
210128;1600;3,60239;;;
210128;1700;3,38159;;;
210128;1800;3,5787;;;
210128;1900;4,19298;;;
210128;2000;3,75296;;;
210128;2100;3,57269;;;
210128;2200;3,38534;;;
210128;2300;3,28374;;;
210129;0000;2,90353;;;
210129;0100;3,12967;;;
210129;0200;3,10339;;;
210129;0300;3,06193;;;
210129;0400;3,38476;;;
210129;0500;4,34814;;;
210129;0600;5,25287;;;
210129;0700;7,83237;;;
210129;0800;5,82286;;;
210129;0900;8,08012;;;
210129;1000;6,51764;;;
210129;1100;5,19932;;;
210129;1200;4,76297;;;
210129;1300;4,71917;;;
210129;1400;5,76313;;;
210129;1500;6,86715;;;
210129;1600;9,2422;;;
210129;1700;5,39218;;;
210129;1800;4,5455;;;
210129;1900;5,50379;;;
210129;2000;5,12208;;;
210129;2100;3,68589;;;
210129;2200;4,24562;;;
210129;2300;6,11006;;;
210130;0000;4,10131;;;
210130;0100;3,65586;;;
210130;0200;2,94574;;;
210130;0300;2,97009;;;
210130;0400;3,02915;;;
210130;0500;2,88818;;;
210130;0600;3,27799;;;
210130;0700;4,67146;;;
210130;0800;4,79825;;;
210130;0900;4,50788;;;
210130;1000;4,1582;;;
210130;1100;4,44256;;;
210130;1200;3,99095;;;
210130;1300;3,51055;;;
210130;1400;3,61882;;;
210130;1500;3,21342;;;
210130;1600;3,10982;;;
210130;1700;3,18498;;;
210130;1800;3,40036;;;
210130;1900;3,32553;;;
210130;2000;4,60156;;;
210130;2100;4,49745;;;
210130;2200;3,78299;;;
210130;2300;4,14969;;;
210131;0000;3,06986;;;
210131;0100;3,04717;;;
210131;0200;2,90002;;;
210131;0300;2,83855;;;
210131;0400;2,86841;;;
210131;0500;2,96659;;;
210131;0600;4,19123;;;
210131;0700;5,64535;;;
210131;0800;5,61248;;;
210131;0900;3,29158;;;
210131;1000;2,92755;;;
210131;1100;3,10406;;;
210131;1200;3,16078;;;
210131;1300;3,17079;;;
210131;1400;3,36574;;;
210131;1500;3,19065;;;
210131;1600;3,57728;;;
210131;1700;3,55951;;;
210131;1800;3,19991;;;
210131;1900;3,50821;;;
210131;2000;3,85239;;;
210131;2100;3,78432;;;
210131;2200;5,15528;;;
210131;2300;3,90486;;;
210201;0000;3,76589;;;
210201;0100;3,19131;;;
210201;0200;3,4746;;;
210201;0300;4,3408;;;
210201;0400;8,93564;;;
210201;0500;14,9064;;;
210201;0600;23,0749;;;
210201;0700;34,2578;;;
210201;0800;14,3075;;;
210201;0900;3,95308;;;
210201;1000;4,68664;;;
210201;1100;3,91929;;;
210201;1200;3,26731;;;
210201;1300;3,21876;;;
210201;1400;3,22877;;;
210201;1500;3,56335;;;
210201;1600;4,08421;;;
210201;1700;4,67613;;;
210201;1800;5,04558;;;
210201;1900;5,0319;;;
210201;2000;5,60323;;;
210201;2100;7,89284;;;
210201;2200;3,78291;;;
210201;2300;3,34989;;;
210202;0000;3,18814;;;
210202;0100;3,4263;;;
210202;0200;7,60606;;;
210202;0300;9,88701;;;
210202;0400;10,1589;;;
210202;0500;18,5145;;;
210202;0600;20,353;;;
210202;0700;31,3666;;;
210202;0800;25,1954;;;
210202;0900;9,93463;;;
210202;1000;5,26897;;;
210202;1100;;;;
210202;1200;;;;
210202;1300;;;;
210202;1400;;;;
210202;1500;;;;
210202;1600;;;;
210202;1700;;;;
210202;1800;;;;
210202;1900;;;;
210202;2000;;;;
210202;2100;;;;
210202;2200;;;;
210202;2300;;;;
210203;0000;;;;
210203;0100;;;;
210203;0200;;;;
210203;0300;;;;
210203;0400;;;;
210203;0500;;;;
210203;0600;;;;
210203;0700;;;;
210203;0800;;;;
210203;0900;;;;
210203;1000;;;;
210203;1100;;;;
210203;1200;;;;
210203;1300;;;;
210203;1400;2,63317;;;
210203;1500;2,69357;;;
210203;1600;3,34372;;;
210203;1700;2,80593;;;
210203;1800;2,81277;;;
210203;1900;2,79108;;;
210203;2000;13,7321;;;
210203;2100;5,52206;;;
210203;2200;3,14135;;;
210203;2300;3,55017;;;
210204;0000;5,51146;;;
210204;0100;4,24537;;;
210204;0200;4,71751;;;
210204;0300;8,43179;;;
210204;0400;14,6824;;;
210204;0500;18,6038;;;
210204;0600;22,4126;;;
210204;0700;18,14;;;
210204;0800;11,8662;;;
210204;0900;8,17279;;;
210204;1000;5,69206;;;
210204;1100;3,4484;;;
210204;1200;2,75972;;;
210204;1300;3,00054;;;
210204;1400;3,05885;;;
210204;1500;3,13768;;;
210204;1600;3,48995;;;
210204;1700;3,46284;;;
210204;1800;3,37141;;;
210204;1900;2,97118;;;
210204;2000;3,26772;;;
210204;2100;3,20424;;;
210204;2200;4,44982;;;
210204;2300;3,67113;;;
210205;0000;3,80902;;;
210205;0100;2,91512;;;
210205;0200;2,76647;;;
210205;0300;2,80843;;;
210205;0400;2,86482;;;
210205;0500;2,87608;;;
210205;0600;3,59413;;;
210205;0700;4,34622;;;
210205;0800;4,53591;;;
210205;0900;3,48627;;;
210205;1000;3,75354;;;
210205;1100;3,51122;;;
210205;1200;3,25546;;;
210205;1300;3,24654;;;
210205;1400;3,21083;;;
210205;1500;3,19023;;;
210205;1600;3,38976;;;
210205;1700;3,57261;;;
210205;1800;3,93147;;;
210205;1900;4,06802;;;
210205;2000;4,59363;;;
210205;2100;3,63551;;;
210205;2200;3,16379;;;
210205;2300;3,15728;;;
210206;0000;2,93389;;;
210206;0100;3,01088;;;
