FECHA (YYMMDD);HORA (HHMM);;
200914;0100;72,2285;
200914;0200;72,5259;
200914;0300;75,7008;
200914;0400;77,9495;
200914;0500;77,573;
200914;0600;79,6012;
200914;0700;73,8824;
200914;0800;65,8008;
200914;0900;59,5608;
200914;1000;54,84;
200914;1100;49,7317;
200914;1200;45,14;
200914;1300;41,6375;
200914;1400;40,095;
200914;1500;38,6917;
200914;1600;37,5142;
200914;1700;39,2742;
200914;1800;45,1442;
200914;1900;54,9383;
200914;2000;63,6308;
200914;2100;73,835;
200914;2200;79,0575;
200914;2300;84,3667;
200915;0000;89,0835;
200915;0100;92,4419;
200915;0200;95,6002;
200915;0300;97,0002;
200915;0400;97,0002;
200915;0500;97,0002;
200915;0600;97,0002;
200915;0700;90,0669;
200915;0800;80,3669;
200915;0900;73,2471;
200915;1000;65,6827;
200915;1100;63,788;
200915;1200;62,3083;
200915;1300;59,0185;
200915;1400;60,1958;
200915;1500;57,6693;
200915;1600;63,515;
200915;1700;67,5433;
200915;1800;71,0208;
200915;1900;73,1842;
200915;2000;75,0042;
200915;2100;75,5458;
200915;2200;78,5708;
200915;2300;79,9567;
200916;0000;82,125;
200916;0100;85,775;
200916;0200;90,7195;
200916;0300;93,2938;
200916;0400;95,8417;
200916;0500;97;
200916;0600;97;
200916;0700;89,7333;
200916;0800;84,1417;
200916;0900;83,3417;
200916;1000;80,7533;
200916;1100;76,52;
200916;1200;72,7892;
200916;1300;66,2983;
200916;1400;62,72;
200916;1500;57,6342;
200916;1600;54,0509;
200916;1700;54,4743;
200916;1800;61,2293;
200916;1900;69,7744;
200916;2000;79,656;
200916;2100;85,8169;
200916;2200;88,792;
200916;2300;92,0503;
200917;0000;78,806;
200917;0100;84,9253;
200917;0200;91,9585;
200917;0300;90,417;
200917;0400;94,2753;
200917;0500;94,8752;
200917;0600;94,8003;
200917;0700;86,1677;
200917;0800;71,3552;
200917;0900;62,0301;
200917;1000;53,7759;
200917;1100;44,2242;
200917;1200;43,6775;
200917;1300;44,9261;
200917;1400;44,4424;
200917;1500;46,1058;
200917;1600;47,1758;
200917;1700;47,4667;
200917;1800;52,9383;
200917;1900;61,0542;
200917;2000;70,7509;
200917;2100;75,365;
200917;2200;80,7642;
200917;2300;81,7375;
200918;0000;86,2917;
200918;0100;91,275;
200918;0200;90,85;
200918;0300;83,8007;
200918;0400;88,1088;
200918;0500;93,6333;
200918;0600;88,8083;
200918;0700;79,741;
200918;0800;69,1974;
200918;0900;61,9136;
200918;1000;56,5686;
200918;1100;50,8868;
200918;1200;43,2568;
200918;1300;36,0684;
200918;1400;31,9762;
200918;1500;31,2987;
200918;1600;31,6787;
200918;1700;35,6182;
200918;1800;44,3923;
200918;1900;47,96;
200918;2000;49,0447;
200918;2100;49,7737;
200918;2200;54,0162;
200918;2300;59,3611;
200919;0000;65,4062;
200919;0100;70,3621;
200919;0200;72,3228;
200919;0300;72,8093;
200919;0400;74,7407;
200919;0500;75,0889;
200919;0600;76,6721;
200919;0700;68,2028;
200919;0800;55,9092;
200919;0900;48,4216;
200919;1000;40,7108;
200919;1100;37,2866;
200919;1200;34,5749;
200919;1300;31,007;
200919;1400;29,3728;
200919;1500;28,7802;
200919;1600;27,7394;
200919;1700;27,7352;
200919;1800;31,7342;
200919;1900;34,0617;
200919;2000;38,9092;
200919;2100;42,5208;
200919;2200;45,365;
200919;2300;54,955;
200920;0000;63,0867;
200920;0100;68,8875;
200920;0200;76,2083;
200920;0300;81,2167;
200920;0400;83,5695;
200920;0500;88,2917;
200920;0600;89,8834;
200920;0700;76,0275;
200920;0800;61,475;
200920;0900;57,1549;
200920;1000;50,9598;
200920;1100;46,4013;
200920;1200;42,9325;
200920;1300;37,6279;
200920;1400;36,162;
200920;1500;34,2535;
200920;1600;33,6752;
200920;1700;31,6943;
200920;1800;42,7808;
200920;1900;61,0133;
200920;2000;66,7611;
200920;2100;70,571;
200920;2200;77,496;
200920;2300;82,7384;
200921;0000;88,0458;
200921;0100;92,7289;
200921;0200;96,0538;
200921;0300;97,0002;
200921;0400;97,0002;
200921;0500;97,0002;
200921;0600;97,0002;
200921;0700;97,0001;
200921;0800;97,0001;
200921;0900;92,7417;
200921;1000;70,3401;
200921;1100;61,2975;
200921;1200;52,9133;
200921;1300;47,7892;
200921;1400;43,1;
200921;1500;38,7975;
200921;1600;36,2001;
200921;1700;37,7908;
200921;1800;42,1934;
200921;1900;51,4233;
200921;2000;57,4368;
200921;2100;61,6033;
200921;2200;64,1194;
200921;2300;69,636;
200922;0000;70,9309;
200922;0100;73,6351;
200922;0200;76,5243;
200922;0300;83,2084;
200922;0400;81,3668;
200922;0500;79,5375;
200922;0600;79,2649;
200922;0700;77,1854;
200922;0800;71,1783;
200922;0900;62,8425;
200922;1000;56,5075;
200922;1100;52,6167;
200922;1200;44,5433;
200922;1300;40,5583;
200922;1400;42,2847;
200922;1500;39,2645;
200922;1600;42,42;
200922;1700;43,4318;
200922;1800;48,8358;
200922;1900;54,2275;
200922;2000;56,3375;
200922;2100;58,825;
200922;2200;64,8359;
200922;2300;71,55;
200923;0000;72,4242;
200923;0100;74,9092;
200923;0200;75,4292;
200923;0300;77,525;
200923;0400;81,7458;
200923;0500;84,9921;
200923;0600;87,1586;
200923;0700;81,2175;
200923;0800;74,4712;
200923;0900;67,5051;
200923;1000;60,8984;
200923;1100;53,6934;
200923;1200;46,3173;
200923;1300;41,7367;
200923;1400;40,0725;
200923;1500;38,68;
200923;1600;35,9642;
200923;1700;35,195;
200923;1800;44,345;
200923;1900;59,2925;
200923;2000;66,9917;
200923;2100;73,5333;
200923;2200;77,2775;
200923;2300;81,1608;
200924;0000;86,1167;
200924;0100;90,325;
200924;0200;93,3333;
200924;0300;96,7917;
200924;0400;97,0001;
200924;0500;97,0001;
200924;0600;97,0001;
200924;0700;90,3751;
200924;0800;68,4219;
200924;0900;61,55;
200924;1000;54,0942;
200924;1100;45,7725;
200924;1200;39,635;
200924;1300;35,0575;
200924;1400;31,1725;
200924;1500;29,0992;
200924;1600;33,1492;
200924;1700;44,2367;
200924;1800;50,7067;
200924;1900;57,4642;
200924;2000;67,4067;
200924;2100;74,865;
200924;2200;79,2808;
200924;2300;83,225;
200925;0000;87,1516;
200925;0100;89,0833;
200925;0200;87,3431;
200925;0300;84,5511;
200925;0400;84,775;
200925;0500;85,7261;
200925;0600;86,5844;
200925;0700;87,2;
200925;0800;84,8507;
200925;0900;80,525;
200925;1000;75,275;
200925;1100;73,8929;
200925;1200;74,2657;
200925;1300;73,1342;
200925;1400;70,4833;
200925;1500;67,5388;
200925;1600;69,9279;
200925;1700;72,33;
200925;1800;76,5134;
200925;1900;75,2192;
200925;2000;70,4216;
200925;2100;73,964;
200925;2200;72,3655;
200925;2300;73,8004;
200926;0000;75,662;
200926;0100;76,1793;
200926;0200;79,49;
200926;0300;83,9432;
200926;0400;89,0101;
200926;0500;91,1514;
200926;0600;93,043;
200926;0700;88,8594;
200926;0800;70,4435;
200926;0900;61,4512;
200926;1000;60,9395;
200926;1100;53,431;
200926;1200;52,0744;
200926;1300;49,6568;
200926;1400;49,3893;
200926;1500;49,1567;
200926;1600;48,2365;
200926;1700;49,7197;
200926;1800;56,3455;
200926;1900;65,2201;
200926;2000;70,2183;
200926;2100;73,3215;
200926;2200;74,98;
200926;2300;79,1196;
200927;0000;84,5771;
200927;0100;89,4435;
200927;0200;92,9934;
200927;0300;95,8182;
200927;0400;97,0015;
200927;0500;96,9846;
200927;0600;97,0012;
200927;0700;90,2928;
200927;0800;80,8743;
200927;0900;75,5444;
200927;1000;70,797;
200927;1100;62,2109;
200927;1200;53,283;
200927;1300;45,4142;
200927;1400;41,6344;
200927;1500;38,0186;
200927;1600;36,9927;
200927;1700;36,165;
200927;1800;38,6992;
200927;1900;49,6242;
200927;2000;59,41;
200927;2100;68,04;
200927;2200;73,8101;
200927;2300;75,7817;
200928;0000;76,8658;
200928;0100;80,3158;
200928;0200;86,1667;
200928;0300;90,7916;
200928;0400;92,2;
200928;0500;93,4667;
200928;0600;95,675;
200928;0700;82,7917;
200928;0800;76,2784;
200928;0900;69,7476;
200928;1000;61,31;
200928;1100;52,7325;
200928;1200;46,7483;
200928;1300;42,1217;
200928;1400;41,025;
200928;1500;40,195;
200928;1600;38,6942;
200928;1700;38,0175;
200928;1800;45,6458;
200928;1900;57,4633;
200928;2000;63,0067;
200928;2100;67,9333;
200928;2200;71,8667;
200928;2300;72,0333;
200929;0000;76,2754;
200929;0100;78,167;
200929;0200;78,3143;
200929;0300;74,045;
200929;0400;73,9473;
200929;0500;76,1864;
200929;0600;75,978;
200929;0700;75,7843;
200929;0800;70,6011;
200929;0900;56,9239;
200929;1000;53,8268;
200929;1100;52,0818;
200929;1200;52,5126;
200929;1300;53,1376;
200929;1400;51,0843;
200929;1500;50,1776;
200929;1600;49,6333;
200929;1700;48,2225;
200929;1800;50,5342;
200929;1900;54,58;
200929;2000;56,92;
200929;2100;56,9718;
200929;2200;58,5609;
200929;2300;67,0651;
200930;0000;80,5723;
200930;0100;88,4272;
200930;0200;93,5774;
200930;0300;96,9686;
200930;0400;97,0186;
200930;0500;97,0017;
200930;0600;97,0004;
200930;0700;97,0005;
200930;0800;86,7737;
200930;0900;72,8044;
200930;1000;62,7777;
200930;1100;57,3342;
200930;1200;53,1008;
200930;1300;46,3696;
200930;1400;41,2528;
200930;1500;52,355;
200930;1600;49,2508;
200930;1700;49,7108;
200930;1800;55,4575;
200930;1900;61,6167;
200930;2000;57,2042;
200930;2100;62,4425;
200930;2200;66,0983;
200930;2300;66,5618;
201001;0000;68,5699;
201001;0100;70,1981;
201001;0200;73,1705;
201001;0300;78,2968;
201001;0400;79,7443;
201001;0500;82,6917;
201001;0600;84,3917;
201001;0700;83,7083;
201001;0800;78,9384;
201001;0900;63,1783;
201001;1000;55,2919;
201001;1100;47,7141;
201001;1200;39,7132;
201001;1300;37,6122;
201001;1400;36,2269;
201001;1500;33,7167;
201001;1600;31,3408;
201001;1700;34,5542;
201001;1800;31,3831;
201001;1900;40,7508;
201001;2000;50,4825;
201001;2100;62,7317;
201001;2200;67,7008;
201001;2300;73,285;
201002;0000;78,8975;
201002;0100;83,9333;
201002;0200;87,4333;
201002;0300;91,9833;
201002;0400;96,75;
201002;0500;96,95;
201002;0600;96,8583;
201002;0700;83,8217;
201002;0800;74,1125;
201002;0900;67,2684;
201002;1000;58,7008;
201002;1100;47,9393;
201002;1200;41,6062;
201002;1300;38,3179;
201002;1400;36,7044;
201002;1500;34,1978;
201002;1600;31,7808;
201002;1700;33,5825;
201002;1800;44,3833;
201002;1900;48,8817;
201002;2000;49,5183;
201002;2100;50,4817;
201002;2200;54,0258;
201002;2300;60,2992;
201003;0000;67,5767;
201003;0100;70,8175;
201003;0200;77,5925;
201003;0300;81,2117;
201003;0400;84,1083;
201003;0500;89,4667;
201003;0600;90,1918;
201003;0700;77,5967;
201003;0800;64,4175;
201003;0900;51,9475;
201003;1000;42,0925;
201003;1100;38,8885;
201003;1200;37,5584;
201003;1300;36,5076;
201003;1400;35,6625;
201003;1500;35,3615;
201003;1600;37,004;
201003;1700;40,7089;
201003;1800;45,4188;
201003;1900;47,1397;
201003;2000;54,4208;
201003;2100;56,5511;
201003;2200;56,9608;
201003;2300;60,7417;
201004;0000;65,5554;
201004;0100;69,5669;
201004;0200;76,2234;
201004;0300;80,9008;
201004;0400;84;
201004;0500;88,5333;
201004;0600;91,5833;
201004;0700;76,8667;
201004;0800;64,9492;
201004;0900;59,921;
201004;1000;54,9775;
201004;1100;48,5908;
201004;1200;40,9424;
201004;1300;32,8023;
201004;1400;27,0261;
201004;1500;24,5744;
201004;1600;24,656;
201004;1700;28,096;
201004;1800;31,446;
201004;1900;35,2858;
201004;2000;36,7419;
201004;2100;40,6417;
201004;2200;44,6743;
201004;2300;48,0525;
201005;0000;58,1098;
201005;0100;66,3627;
201005;0200;72,5884;
201005;0300;77,0376;
201005;0400;78,8434;
201005;0500;83,0668;
201005;0600;84,5305;
201005;0700;70,9308;
201005;0800;65,0557;
201005;0900;58,52;
201005;1000;52,2025;
201005;1100;44,8825;
201005;1200;38,0273;
201005;1300;35,6989;
201005;1400;34,0403;
201005;1500;33,1627;
201005;1600;32,9969;
201005;1700;34,5075;
201005;1800;37,1725;
201005;1900;54,6667;
201005;2000;59,5359;
201005;2100;62,6534;
201005;2200;65,0731;
201005;2300;67,9872;
201006;0000;70,3833;
201006;0100;71,8162;
201006;0200;71,8531;
201006;0300;74,7379;
201006;0400;77,6177;
201006;0500;81,5923;
201006;0600;80,4844;
201006;0700;72,2585;
201006;0800;65,0352;
201006;0900;59,9547;
201006;1000;53,7867;
201006;1100;48,2509;
201006;1200;44,4781;
201006;1300;37,205;
201006;1400;32,3309;
201006;1500;28,7683;
201006;1600;27,2208;
201006;1700;28,0633;
201006;1800;35,3758;
201006;1900;48,9425;
201006;2000;54,7617;
201006;2100;58,31;
201006;2200;59,6642;
201006;2300;62,7797;
201007;0000;66,1951;
201007;0100;69,2479;
201007;0200;74,7925;
201007;0300;67,7589;
201007;0400;67,1942;
201007;0500;67,86;
201007;0600;73,4242;
201007;0700;62,5725;
201007;0800;53,7633;
201007;0900;49,716;
201007;1000;43,5588;
201007;1100;40,08;
201007;1200;35,4756;
201007;1300;30,2715;
201007;1400;26,1381;
201007;1500;24,8922;
201007;1600;25,1913;
201007;1700;25,5796;
201007;1800;30,4042;
201007;1900;37,0908;
201007;2000;44,4258;
201007;2100;54,1908;
201007;2200;64,6467;
201007;2300;69,095;
201008;0000;71,1617;
201008;0100;77,6241;
201008;0200;81,4084;
201008;0300;85,8083;
201008;0400;89,175;
201008;0500;89,4167;
201008;0600;87,1675;
201008;0700;72,1467;
201008;0800;64,8383;
201008;0900;57,66;
201008;1000;48,3333;
201008;1100;39,3511;
201008;1200;35,4059;
201008;1300;32,0709;
201008;1400;31,2762;
201008;1500;31,3929;
201008;1600;31,4775;
201008;1700;31,5475;
201008;1800;33,3783;
201008;1900;39,5142;
201008;2000;46,6192;
201008;2100;53,0758;
201008;2200;59,9142;
201008;2300;66,8367;
201009;0000;72,4058;
201009;0100;79,1768;
201009;0200;82,75;
201009;0300;87,425;
201009;0400;92,2668;
201009;0500;95,5251;
201009;0600;94,0918;
201009;0700;81,8527;
201009;0800;72,3226;
201009;0900;61,8926;
201009;1000;51,0284;
201009;1100;46,0416;
201009;1200;38,6;
201009;1300;33,4458;
201009;1400;32,0192;
201009;1500;31,3508;
201009;1600;28,501;
201009;1700;29,3994;
201009;1800;33,9161;
201009;1900;40,4892;
201009;2000;40,7525;
201009;2100;41,805;
201009;2200;55,8883;
201009;2300;62,5933;
201010;0000;68,3667;
201010;0100;70,7583;
201010;0200;70,755;
201010;0300;68,4301;
201010;0400;61,5128;
201010;0500;64,1545;
201010;0600;66,4111;
201010;0700;61,5517;
201010;0800;58,5041;
201010;0900;54,6649;
201010;1000;50,733;
201010;1100;45,3555;
201010;1200;39,8762;
201010;1300;34,9229;
201010;1400;28,2094;
201010;1500;26,6651;
201010;1600;31,8868;
201010;1700;35,3393;
201010;1800;39,5693;
201010;1900;44,4025;
201010;2000;46,87;
201010;2100;49,0933;
201010;2200;52,9158;
201010;2300;56,9025;
201011;0000;62,7383;
201011;0100;67,1495;
201011;0200;71,5204;
201011;0300;76,1761;
201011;0400;81,0702;
201011;0500;84,3525;
201011;0600;81,5192;
201011;0700;78,9756;
201011;0800;72,7772;
201011;0900;65,9854;
201011;1000;59,8932;
201011;1100;51,7654;
201011;1200;46,086;
201011;1300;40,8543;
201011;1400;37,2217;
201011;1500;33,7242;
201011;1600;31,56;
201011;1700;31,0482;
201011;1800;34,3439;
201011;1900;45,55;
201011;2000;55,445;
201011;2100;64,075;
201011;2200;57,2767;
201011;2300;57,075;
201012;0000;61,8133;
201012;0100;58,8368;
201012;0200;60,1851;
201012;0300;66,9294;
201012;0400;70,941;
201012;0500;74,0809;
201012;0600;66,9558;
201012;0700;54,5398;
201012;0800;52,8848;
201012;0900;48,7528;
201012;1000;46,4459;
201012;1100;44,1233;
201012;1200;40,0986;
201012;1300;37,0219;
201012;1400;34,5093;
201012;1500;33,4343;
201012;1600;31,4155;
201012;1700;29,0321;
201012;1800;28,9942;
201012;1900;36,5575;
201012;2000;41,9825;
201012;2100;42,1683;
201012;2200;51,0308;
201012;2300;46,2758;
201013;0000;43,205;
201013;0100;53,7375;
201013;0200;62,945;
201013;0300;68,1075;
201013;0400;66,6884;
201013;0500;68,5225;
201013;0600;67,3958;
201013;0700;61,0525;
201013;0800;57,8376;
201013;0900;53,0768;
201013;1000;49,6625;
201013;1100;45,8775;
201013;1200;41,8085;
201013;1300;38,8284;
201013;1400;35,7316;
201013;1500;32,3408;
201013;1600;30,3608;
201013;1700;29,79;
201013;1800;33,8292;
201013;1900;40,2083;
201013;2000;44,195;
201013;2100;46,8075;
201013;2200;52,4517;
201013;2300;60,6769;
201014;0000;65,1879;
201014;0100;67,801;
201014;0200;70,9526;
201014;0300;73,7708;
201014;0400;77,2926;
201014;0500;80,8883;
201014;0600;81,2333;
201014;0700;73,8542;
201014;0800;72,8809;
201014;0900;66,7842;
201014;1000;65,481;
201014;1100;63,4008;
201014;1200;58,6956;
201014;1300;55,5135;
201014;1400;54,2618;
201014;1500;52,8543;
201014;1600;53,651;
201014;1700;54,7242;
201014;1800;58,5792;
201014;1900;65,9775;
201014;2000;70,3042;
201014;2100;73,3907;
201014;2200;77,025;
201014;2300;82,9833;
201015;0000;86,6169;
201015;0100;89,9668;
201015;0200;92,4669;
201015;0300;94,042;
201015;0400;97,0002;
201015;0500;97,0002;
201015;0600;95,8086;
201015;0700;80,5044;
201015;0800;71,8678;
201015;0900;65,2701;
201015;1000;58,6617;
201015;1100;53,9408;
201015;1200;49,5042;
201015;1300;45,8492;
201015;1400;41,415;
201015;1500;38,2108;
201015;1600;36,2529;
201015;1700;37,0692;
201015;1800;38,8459;
201015;1900;53,71;
201015;2000;61,0833;
201015;2100;64,7667;
201015;2200;66,5542;
201015;2300;71,0925;
201016;0000;76,8558;
201016;0100;83,8;
201016;0200;85,0833;
201016;0300;85,6333;
201016;0400;85,9667;
201016;0500;85,875;
201016;0600;85,6167;
201016;0700;82,4167;
201016;0800;80,5651;
201016;0900;78,8457;
201016;1000;77,4042;
201016;1100;74,7867;
201016;1200;70,5258;
201016;1300;68,3363;
201016;1400;64,0802;
201016;1500;59,3943;
201016;1600;57,6225;
201016;1700;61,0125;
201016;1800;71,0433;
201016;1900;78,7574;
201016;2000;82,6833;
201016;2100;85,0417;
201016;2200;88,125;
201016;2300;90,9166;
201017;0000;94,4268;
201017;0100;96,0099;
201017;0200;93,5764;
201017;0300;93,368;
201017;0400;95,7917;
201017;0500;97;
201017;0600;97;
201017;0700;97;
201017;0800;95,6833;
201017;0900;92,25;
201017;1000;87,7333;
201017;1100;82,5917;
201017;1200;78,3833;
201017;1300;74,4104;
201017;1400;68,817;
201017;1500;59,7589;
201017;1600;57,4196;
201017;1700;58,7387;
201017;1800;61,5428;
201017;1900;66,1433;
201017;2000;68,7958;
201017;2100;67,7958;
201017;2200;69,3983;
201017;2300;68,4841;
201018;0000;70,8146;
201018;0100;73,0282;
201018;0200;77,0531;
201018;0300;83,6422;
201018;0400;86,0254;
201018;0500;88,9253;
201018;0600;87,85;
201018;0700;78,5883;
201018;0800;70,8519;
201018;0900;64,9984;
201018;1000;60,0169;
201018;1100;53,4393;
201018;1200;49,1585;
201018;1300;45,2609;
201018;1400;42,4675;
201018;1500;39,9565;
201018;1600;40,1499;
201018;1700;38,7289;
201018;1800;39,8848;
201018;1900;45,013;
201018;2000;48,5404;
201018;2100;54,1142;
201018;2200;60,3708;
201018;2300;63,4445;
201019;0000;69,0546;
201019;0100;71,0752;
201019;0200;72,3052;
201019;0300;74,601;
201019;0400;76,9043;
201019;0500;79,8069;
201019;0600;81,9509;
201019;0700;67,0909;
201019;0800;57,0831;
201019;0900;50,025;
201019;1000;44,4389;
201019;1100;39,0043;
201019;1200;37,2147;
201019;1300;33,6055;
201019;1400;28,2688;
201019;1500;23,817;
201019;1600;22,3803;
201019;1700;24,1642;
201019;1800;28,5025;
201019;1900;34,1108;
201019;2000;44,3433;
201019;2100;54,7292;
201019;2200;56,3517;
201019;2300;60,5367;
201020;0000;72,6617;
201020;0100;76,2108;
201020;0200;78,4542;
201020;0300;76,4926;
201020;0400;75,5908;
201020;0500;78,9592;
201020;0600;76,1383;
201020;0700;67,2675;
201020;0800;60,06;
201020;0900;54,5108;
201020;1000;50,0833;
201020;1100;42,4817;
201020;1200;35,1591;
201020;1300;30,9571;
201020;1400;29,5977;
201020;1500;29,1244;
201020;1600;29,4125;
201020;1700;30,3683;
201020;1800;32,49;
201020;1900;40,0983;
201020;2000;49,6767;
201020;2100;52,5767;
201020;2200;57,5933;
201020;2300;62,2292;
201021;0000;71,0742;
201021;0100;76,0385;
201021;0200;77,7217;
201021;0300;77,1859;
201021;0400;79,4408;
201021;0500;76,1542;
201021;0600;74,3967;
201021;0700;64,9767;
201021;0800;59,425;
201021;0900;54,7874;
201021;1000;50,3424;
201021;1100;45,9278;
201021;1200;40,685;
201021;1300;36,3558;
201021;1400;33,4869;
201021;1500;31,8708;
201021;1600;34,5019;
201021;1700;36,7376;
201021;1800;45,1912;
201021;1900;50,5475;
201021;2000;53,655;
201021;2100;57,2541;
201021;2200;64,932;
201021;2300;64,3635;
201022;0000;65,387;
201022;0100;70,7168;
201022;0200;77,161;
201022;0300;81,855;
201022;0400;85,8855;
201022;0500;88,9938;
201022;0600;85,5344;
201022;0700;68,5253;
201022;0800;62,7692;
201022;0900;56,7534;
201022;1000;52,5934;
201022;1100;45,1242;
201022;1200;39,5092;
201022;1300;34,4522;
201022;1400;31,1299;
201022;1500;29,5805;
201022;1600;28,9783;
201022;1700;33,4;
201022;1800;40,7092;
201022;1900;48,975;
201022;2000;49,6117;
201022;2100;47,3233;
201022;2200;50,9758;
201022;2300;55,463;
201023;0000;63,0612;
201023;0100;69,3424;
201023;0200;70,0383;
201023;0300;76,2489;
201023;0400;83,077;
201023;0500;88,6836;
201023;0600;82,6768;
201023;0700;66,6875;
201023;0800;60,1417;
201023;0900;50,0475;
201023;1000;47,3058;
201023;1100;43,2275;
201023;1200;38,3017;
201023;1300;33,4077;
201023;1400;30,3772;
201023;1500;30,2121;
201023;1600;34,3467;
201023;1700;33,445;
201023;1800;36,9758;
201023;1900;37,5442;
201023;2000;45,5338;
201023;2100;49,5446;
201023;2200;53,5783;
201023;2300;60,3602;
201024;0000;65,4218;
201024;0100;71,3953;
201024;0200;76,1592;
201024;0300;80,71;
201024;0400;82,6616;
201024;0500;84,9083;
201024;0600;82,8058;
201024;0700;70,7042;
201024;0800;64,3662;
201024;0900;56,3083;
201024;1000;48,5881;
201024;1100;41,1337;
201024;1200;35,2767;
201024;1300;31,4979;
201024;1400;30,9845;
201024;1500;29,716;
201024;1600;38,5521;
201024;1700;47,6696;
201024;1800;61,2286;
201024;1900;67,0272;
201024;2000;69,9937;
201024;2100;72,4828;
201024;2200;76,6001;
201024;2300;77,5183;
201025;0000;87,5157;
201025;0100;95,7122;
201025;0200;97,0038;
201025;0300;97,0037;
201025;0400;95,2368;
201025;0500;88,6451;
201025;0600;88,8199;
201025;0700;86,0115;
201025;0800;79,0876;
201025;0900;71,1471;
201025;1000;60,0944;
201025;1100;55,4152;
201025;1200;50,7376;
201025;1300;48,2626;
201025;1400;47,5132;
201025;1500;44,4988;
201025;1600;40,9203;
201025;1700;38,6443;
201025;1800;39,4017;
201025;1900;46,0283;
201025;2000;55,2375;
201025;2100;57,6142;
201025;2200;65,8137;
201025;2300;72,6445;
201026;0000;76,1102;
201026;0100;81,8568;
201026;0200;87,3441;
201026;0300;87,1523;
201026;0400;89,1689;
201026;0500;93,5583;
201026;0600;82,0642;
201026;0700;68,92;
201026;0800;64,1075;
201026;0900;58,1187;
201026;1000;52,6691;
201026;1100;47,6649;
201026;1200;42,4953;
201026;1300;38,2134;
201026;1400;35,4359;
201026;1500;31,4925;
201026;1600;31,4233;
201026;1700;34,6858;
201026;1800;43,455;
201026;1900;49,6766;
201026;2000;49,6791;
201026;2100;53,6007;
201026;2200;58,9865;
201026;2300;64,652;
201027;0000;67,326;
201027;0100;68,6509;
201027;0200;70,8866;
201027;0300;70,3124;
201027;0400;69,6429;
201027;0500;69,6604;
201027;0600;77,527;
201027;0700;80,1769;
201027;0800;82,4235;
201027;0900;80,4025;
201027;1000;75,4342;
201027;1100;69,1925;
201027;1200;67,4666;
201027;1300;65,734;
201027;1400;69,8698;
201027;1500;69,5042;
201027;1600;84,1212;
201027;1700;85,7917;
201027;1800;81,4191;
201027;1900;74,8682;
201027;2000;68,1281;
201027;2100;69,422;
201027;2200;72,8475;
201027;2300;78,5885;
201028;0000;78,0651;
201028;0100;80,4301;
201028;0200;91,4089;
201028;0300;96,9172;
201028;0400;97,0004;
201028;0500;97;
201028;0600;92,4833;
201028;0700;77,27;
201028;0800;69,995;
201028;0900;58,2242;
201028;1000;50,3167;
201028;1100;45,5047;
201028;1200;39,7705;
201028;1300;37,2345;
201028;1400;35,8737;
201028;1500;35,5443;
201028;1600;34,6959;
201028;1700;33,5148;
201028;1800;39,7422;
201028;1900;45,3988;
201028;2000;48,1237;
201028;2100;49,8354;
201028;2200;54,5211;
201028;2300;58,8777;
201029;0000;62,7094;
201029;0100;66,8994;
201029;0200;69,7734;
201029;0300;71,4025;
201029;0400;74,5801;
201029;0500;77,7714;
201029;0600;75,4255;
201029;0700;69,4685;
201029;0800;66,5695;
201029;0900;62,7188;
201029;1000;57,2156;
201029;1100;51,952;
201029;1200;47,8568;
201029;1300;43,6451;
201029;1400;39,3383;
201029;1500;35,9164;
201029;1600;36,8997;
201029;1700;36,3229;
201029;1800;38,2858;
201029;1900;45,5242;
201029;2000;55,5767;
201029;2100;60,1133;
201029;2200;67,05;
201029;2300;74,6492;
201030;0000;78,5533;
201030;0100;83,6833;
201030;0200;86,6833;
201030;0300;89,0167;
201030;0400;92,975;
201030;0500;95,7417;
201030;0600;89,1;
201030;0700;72,9792;
201030;0800;64,1808;
201030;0900;56,5225;
201030;1000;49,6892;
201030;1100;43,955;
201030;1200;38,0658;
201030;1300;34,485;
201030;1400;29,2895;
201030;1500;27,1883;
201030;1600;23,2744;
201030;1700;24,1767;
201030;1800;26,3492;
201030;1900;41,0717;
201030;2000;52,5592;
201030;2100;58,1758;
201030;2200;62,9483;
201030;2300;70,7317;
201031;0000;75,5867;
201031;0100;82,0042;
201031;0200;84,5917;
201031;0300;87,3167;
201031;0400;91,3417;
201031;0500;95,2;
201031;0600;87,0825;
201031;0700;75,635;
201031;0800;65,29;
201031;0900;55,03;
201031;1000;47,385;
201031;1100;42,6594;
201031;1200;36,1819;
201031;1300;32,1494;
201031;1400;29,6092;
201031;1500;32,8317;
201031;1600;36,0421;
201031;1700;36,7404;
201031;1800;38,632;
201031;1900;43,6503;
201031;2000;47,416;
201031;2100;61,4083;
201031;2200;65,2058;
201031;2300;66,9418;
201101;0000;73,8315;
201101;0100;78,6273;
201101;0200;82,243;
201101;0300;85,2429;
201101;0400;86,826;
201101;0500;87,9592;
201101;0600;84,7351;
201101;0700;76,639;
201101;0800;74,7714;
201101;0900;68,8796;
201101;1000;59,7493;
201101;1100;52,4267;
201101;1200;47,1412;
201101;1300;42,5603;
201101;1400;37,7277;
201101;1500;36,4393;
201101;1600;39,2667;
201101;1700;41,8351;
201101;1800;48,0866;
201101;1900;56,3967;
201101;2000;59,5657;
201101;2100;62,8058;
201101;2200;70,8127;
201101;2300;75,1018;
201102;0000;75,3217;
201102;0100;81,4241;
201102;0200;85,4756;
201102;0300;87,8422;
201102;0400;90,9503;
